,gross_profit_growth_q,ebit_growth_q,net_income_growth_q,eps_growth_q,eps_diluted_growth_q,operating_cash_flow_growth_q,asset_growth_q,book_value_per_share_growth_q,debt_growth_q,trade_and_non-trade_receivables_growth_q,inventory_growth_q,dividends_per_basic_common_share_growth_q,free_cash_flow_growth_q,research_and_development_(r&d)_expenses_growth_q,"selling,_general_and_administrative_(sg&a)_expenses_growth_q",operating_income_growth_q,weighted_average_shares_growth_q,revenue_q,revenue_growth_q,cost_of_revenue_q,gross_profit_q,research_and_development_(r&d)_expenses_q,"selling,_general_and_administrative_(sg&a)_expenses_q",operating_expenses_q,operating_income_q,interest_expense_q,earnings_before_tax_q,income_tax_expense_q,net_income_to_non-controlling_interests_q,net_income_from_discontinued_operations_q,net_income_q,preferred_dividends_income_statement_impact_q,net_income_common_q,eps_q,eps_diluted_q,weighted_average_shares_q,dividends_per_common_share_q,gross_margin_q,ebitda_margin_q,ebit_margin_q,profit_margin_q,free_cash_flow_margin_q,ebitda_q,ebit_q,consolidated_income_q,revenue_t,revenue_growth_t,cost_of_revenue_t,gross_profit_t,research_and_development_(r&d)_expenses_t,"selling,_general_and_administrative_(sg&a)_expenses_t",operating_expenses_t,operating_income_t,interest_expense_t,earnings_before_tax_t,income_tax_expense_t,net_income_to_non-controlling_interests_t,net_income_from_discontinued_operations_t,net_income_t,preferred_dividends_income_statement_impact_t,net_income_common_t,eps_t,eps_diluted_t,weighted_average_shares_t,weighted_average_shares_diluted_t,dividends_per_common_share_t,gross_margin_t,ebitda_margin_t,ebit_margin_t,profit_margin_t,free_cash_flow_margin_t,ebitda_t,ebit_t,consolidated_income_t,book_value_per_share_q,tangible_book_value_per_share_q,fcf_per_share_q,interest_debt_per_share_q,cash_per_share_q,debt_to_equity_ratio_q,total_debt_to_total_assets_q,interest_coverage_q,current_ratio_q,income_quality_q,payout_ratio_q,intangible_assets_out_of_total_assets_q,"selling,_general_and_administrative_expense_of_revenue_q",research_and_development_expense_of_revenue_q,working_capital_q,tangible_asset_value_q,net_current_asset_value_q,invested_capital_q,average_receivables_q,average_payables_q,average_inventory_q,capex/operating_cf_q,share_based_compensation_of_revenue_q,net_debt/ebitda_q,capex/revenue_q,capex/deprecation_q,roe_t,roa_t,roic_t,return_on_sales_t,piotroski_f-score_t,asset_turnover_t,income_quality_t,average_days_of_payables_t,average_days_of_receivables_t,days_of_inventory_on_hand_t,account_receivables_turnover_t,account_payables_turnover_t,inventory_turnover_t,payout_ratio_t,ev/ebit_t,"selling,_general_and_administrative_expense_of_revenue_t",research_and_development_expense_of_revenue_t,invested_capital_average_t,average_equity_t,average_assets_t,fcf_per_share_t,sales_per_share_t,interest_coverage_t,return_on_tangible_assets_t,capex/operating_cf_t,share_based_compensation_of_revenue_t,capex/revenue_t,capex/deprecation_t,ticker,price,sma_50,market_cap
2011-06-30,0.1798,1.5591,7.2994,7.7778,6.8889,0.4558,0.0163,0.0263,0.0003,-0.1239,0.0,0.0,2.4781,0.0,-0.0433,1.7188,-0.0068,687879000.0,0.1497,402290000.0,285589000.0,0.0,102322000.0,144997000.0,140592000.0,26109000.0,114309000.0,38320000.0,0.0,0.0,75989000.0,0.0,75989000.0,0.79,0.71,78823600.0,0.0,0.4152,0.283,0.2041,0.11,0.1983,194648000.0,140418000.0,75989000.0,2623379000.0,0.1084,1546205000.0,1077174000.0,0.0,415744000.0,804683000.0,272491000.0,118147000.0,132762000.0,110032000.0,0.0,0.0,22730000.0,0.0,22730000.0,0.1,0.01,78823600.0,,0.0,0.4106,0.178,0.0956,0.009,0.1153,466851000.0,250909000.0,22730000.0,24.588,37.368,1.731,26.6901,4.0849,1.0855,0.4626,5.3781,1.571,2.4831,0.0,0.3523,0.1487,0.0,176468000.0,2945488000.0,-2123874000.0,4418299000.0,56389500.0,21621500.0,0.0,-0.277,0.0089,9.1541,-0.076,-0.9639,0.012,0.005,0.0434,0.096,8.0,0.585,24.6725,2.6979,7.3273,0.0,46.5225,121.332,0.0,0.0,20.0,0.1585,0.0,4097367500.0,1868186000.0,4483703250.0,3.838,33.282,2.1237,0.0096,-0.4606,0.0096,-0.0985,-1.1961,PENN,9.120505999999999,8.767804666666668,718911116.7415999
2011-03-31,0.1655,0.3147,0.4248,0.4324,0.4118,0.0913,-0.0475,-0.0138,-0.0703,-0.1939,0.0,0.0,2.876,0.0,0.0948,0.329,-0.0068,667023000.0,0.1261,389348000.0,277675000.0,0.0,103476000.0,154940000.0,122735000.0,29026000.0,89765000.0,38237000.0,0.0,0.0,51528000.0,0.0,51528000.0,0.53,0.48,78537567.0,0.0,0.4163,0.258,0.1781,0.077,0.0718,171949000.0,118791000.0,51528000.0,2533811000.0,0.0785,1500164000.0,1033647000.0,0.0,420375000.0,850037000.0,183610000.0,124949000.0,40411000.0,84514000.0,-2184000.0,0.0,-44103000.0,0.0,-44103000.0,-0.6,-0.61,78537567.0,,0.0,0.4079,0.15,0.0653,-0.017,0.081,379725000.0,165360000.0,-46287000.0,23.531,36.063,0.61,27.2897,2.9856,1.1597,0.4833,4.0926,0.417,1.9851,0.0,0.3613,0.1551,0.0,-588932000.0,2832319000.0,-2165556000.0,3731023000.0,46506000.0,18702000.0,0.0,-0.5315,0.0093,11.1009,-0.0815,-1.0227,-0.024,-0.01,0.0291,0.065,7.0,0.567,-11.3764,2.0418,5.9799,0.0,54.4835,135.4834,0.0,0.0,29.0,0.1659,0.0,4014910000.0,1858996000.0,4465457750.0,2.614,32.262,1.3234,-0.0318,-0.5908,0.0102,-0.117,-1.3827,PENN,8.378928,8.079420666666666,658060619.188176
2010-12-31,0.176,0.731,0.5692,0.6005,0.6132,1.0106,-0.053,-0.0327,-0.0678,-0.4454,0.0,0.0,794.1552,0.0,0.0719,0.7796,-0.0079,630221000.0,0.1339,377719000.0,252502000.0,0.0,107782000.0,353800000.0,-101298000.0,30600000.0,-154094000.0,-962000.0,0.0,0.0,-153132000.0,0.0,-153132000.0,-1.73,-1.64,78019629.0,0.0,0.4007,-0.109,-0.196,-0.243,0.073,-68782000.0,-123494000.0,-153132000.0,2459111000.0,0.0379,1464897000.0,994214000.0,0.0,411415000.0,840988000.0,153226000.0,130215000.0,6711000.0,66178000.0,-2193000.0,0.0,-59467000.0,0.0,-59467000.0,-0.76,-0.76,78019629.0,,0.0,0.4043,0.142,0.0557,-0.024,0.0536,349313000.0,136926000.0,-61660000.0,22.786,36.683,0.59,27.9766,3.158,1.2278,0.4891,-4.0358,0.674,-0.8063,0.0,0.3587,0.171,0.0,-225576000.0,2861971000.0,-2219160000.0,4106782000.0,62314500.0,18581000.0,0.0,-0.6274,0.0098,-28.1518,-0.1229,-1.4159,-0.032,-0.013,0.0246,0.056,7.0,0.544,-8.2933,2.5696,6.5995,0.0,39.4629,132.3455,0.0,0.0,33.0,0.1673,0.0,4132295000.0,1868677500.0,4520698000.0,1.69,31.519,1.0515,-0.0342,-0.7327,0.0106,-0.1469,-1.7013,PENN,7.947095,7.900003228571427,620029403.527755
2010-09-30,0.0545,0.402,1.2643,1.3182,1.3,0.3124,-0.145,-0.1225,-0.1194,-0.4859,0.0,0.0,3.4278,0.0,-0.0722,0.2638,-0.0085,638256000.0,0.0287,376848000.0,261408000.0,0.0,102164000.0,150946000.0,110462000.0,32412000.0,82782000.0,34437000.0,0.0,0.0,48345000.0,0.0,48345000.0,0.51,0.46,77882700.0,0.0,0.4096,0.265,0.1805,0.076,0.1131,169036000.0,115194000.0,48345000.0,2384696000.0,0.0001,1428279000.0,956417000.0,0.0,404182000.0,1161435000.0,-205018000.0,136725000.0,-335396000.0,-73621000.0,-4658000.0,0.0,-261775000.0,0.0,-261775000.0,-3.36,-3.35,77882700.0,,0.0,0.4011,0.005,-0.0833,-0.11,0.036,12013000.0,-198671000.0,-266433000.0,24.509,34.583,0.927,27.0189,4.5638,1.1024,0.4687,3.5541,1.754,3.0273,0.0,0.4001,0.1601,0.0,232967000.0,2693427000.0,-2038993000.0,4133366000.0,64675000.0,17652500.0,0.0,-0.5069,0.0105,10.3461,-0.1162,-1.3778,-0.139,-0.057,-0.0334,-0.083,4.0,0.52,-1.6469,3.0408,6.7219,0.0,36.872,135.0911,0.0,0.0,-20.0,0.1695,0.0,4141669250.0,1887396250.0,4583132250.0,1.102,30.619,-1.4531,-0.1202,-0.801,0.011,-0.1448,-1.6391,PENN,6.694551,6.5416885833333325,521389707.1677
2010-06-30,0.0586,-0.3208,-0.6785,-0.6897,-0.6667,1.1178,-0.1423,-0.1313,-0.1161,-0.2294,0.0,0.0,6.8809,0.0,0.15,-0.3258,0.0113,598311000.0,0.0301,356249000.0,242062000.0,0.0,106953000.0,190351000.0,51711000.0,32911000.0,21958000.0,12802000.0,-2184000.0,0.0,9156000.0,0.0,9156000.0,0.09,0.09,79361906.0,0.0,0.4046,0.18,0.0917,0.015,0.0656,107522000.0,54869000.0,6972000.0,2366866000.0,-0.0064,1423951000.0,942915000.0,0.0,412134000.0,1170991000.0,-228076000.0,141098000.0,-372798000.0,-84029000.0,-4658000.0,0.0,-288769000.0,0.0,-288769000.0,-3.65,-3.61,79361906.0,,0.0,0.3984,-0.01,-0.0979,-0.122,0.0126,-24803000.0,-231700000.0,-293427000.0,23.958,33.958,0.494,26.5014,5.0176,1.1062,0.47,1.6672,1.918,14.1561,0.0,0.3977,0.1788,0.0,286031000.0,2694946000.0,-1978393000.0,4088469000.0,69061500.0,36813000.0,0.0,-0.6974,0.0111,15.8572,-0.1511,-1.7168,-0.147,-0.06,-0.0378,-0.098,3.0,0.496,-1.3723,3.6783,9.2705,0.0,34.2719,64.2943,0.0,0.0,-15.0,0.1741,0.0,4170521250.0,1958730750.0,4773522250.0,0.377,29.824,-1.6421,-0.1316,-0.9245,0.011,-0.1548,-1.7708,PENN,5.2227,5.874908944444445,414483426.4662
2010-03-31,-0.0475,-0.1453,-0.1106,-0.119,-0.1053,-0.0997,-0.0988,-0.115,-0.0339,-0.2738,0.0,0.0,-1.6119,0.0,-0.0498,-0.0841,0.0096,592323000.0,-0.0325,354081000.0,238242000.0,0.0,94516000.0,145891000.0,92351000.0,34292000.0,56065000.0,19901000.0,-9000.0,0.0,36164000.0,0.0,36164000.0,0.37,0.34,79074189.0,0.0,0.4022,0.239,0.1525,0.061,-0.0431,141537000.0,90357000.0,36155000.0,2349372000.0,-0.0299,1419851000.0,929521000.0,0.0,398182000.0,1132603000.0,-203082000.0,138038000.0,-343828000.0,-74383000.0,-2474000.0,0.0,-269445000.0,0.0,-269445000.0,-3.45,-3.43,79074189.0,,0.0,0.3956,-0.002,-0.0876,-0.115,-0.0068,-4604000.0,-205790000.0,-271919000.0,23.861,36.698,-0.323,29.1545,8.1254,1.2218,0.4952,2.6349,2.252,2.592,0.0,0.3767,0.1596,0.0,455842000.0,2901831000.0,-1949551000.0,4200563000.0,61210500.0,25564500.0,0.0,-1.2725,0.0108,11.7486,-0.2014,-2.3306,-0.133,-0.054,-0.0341,-0.088,3.0,0.474,-1.2168,3.609,8.0011,0.0,38.3818,91.8998,0.0,0.0,-19.0,0.1695,0.0,4167399000.0,2024460000.0,4959151750.0,-0.202,29.711,-1.4908,-0.1139,-1.0487,0.0112,-0.1464,-1.7091,PENN,6.2875879999999995,5.523086416666667,497185921.86613196
2009-12-31,-0.0674,-0.1359,0.0611,0.0204,0.0275,0.2352,-0.0919,-0.1055,-0.0397,0.8398,0.0,0.0,0.9974,0.0,-0.1586,-0.1074,0.0067,555806000.0,-0.0268,341101000.0,214705000.0,0.0,100549000.0,674247000.0,-459542000.0,37110000.0,-496201000.0,-140761000.0,-2465000.0,0.0,-355440000.0,0.0,-355440000.0,-4.33,-4.24,78644526.0,0.0,0.3863,-0.731,-0.826,-0.64,-0.0001,-406082000.0,-459091000.0,-357905000.0,2369275000.0,-0.0222,1427861000.0,941414000.0,0.0,403136000.0,1136012000.0,-194598000.0,134984000.0,-325416000.0,-60468000.0,-2465000.0,0.0,-264948000.0,0.0,-264948000.0,-3.39,-3.39,78644526.0,,0.0,0.3973,0.002,-0.0804,-0.112,0.0217,4004000.0,-190432000.0,-267413000.0,23.557,37.461,-0.001,29.7736,9.0676,1.2639,0.4969,-12.3711,2.159,-0.1728,0.0,0.3748,0.1809,0.0,498615000.0,2946124000.0,-1931669000.0,4144279000.0,61870000.0,27695000.0,0.0,-1.0009,0.0116,-4.0101,-0.1106,-1.1596,-0.127,-0.052,-0.0332,-0.08,3.0,0.466,-1.2767,3.058,12.35,0.0,38.2944,85.5488,0.0,0.0,-20.0,0.1702,0.0,4140657750.0,2080671000.0,5086818500.0,0.653,30.126,-1.4108,-0.1134,-0.8483,0.012,-0.1211,-1.4757,PENN,6.147411,6.263944857142857,483460224.22218597
2009-09-30,-0.0031,-0.7196,-0.8552,-0.8721,-0.8817,-0.4165,0.0399,0.7999,-0.0076,0.5659,0.0,0.0,-0.8584,0.0,0.019,-0.0931,-0.0862,620426000.0,0.0041,372520000.0,247906000.0,0.0,110116000.0,160502000.0,87404000.0,36785000.0,45380000.0,24029000.0,0.0,0.0,21351000.0,0.0,21351000.0,0.22,0.2,78551680.0,0.0,0.3996,0.213,0.1324,0.034,0.0263,132220000.0,82165000.0,21351000.0,2384555000.0,-0.0218,1427630000.0,956925000.0,0.0,422091000.0,1106949000.0,-150024000.0,138070000.0,-273593000.0,14488000.0,0.0,0.0,-288081000.0,0.0,-288081000.0,-3.49,-3.51,78551680.0,,0.0,0.4013,0.021,-0.0568,-0.121,0.0123,50251000.0,-135523000.0,-288081000.0,27.932,37.803,0.208,30.4221,9.7313,1.0891,0.4551,2.2337,2.801,5.2233,0.0,0.4345,0.1775,0.0,623214000.0,2969521000.0,-2087853000.0,4248774000.0,69996000.0,21095500.0,0.0,-0.8538,0.0107,12.2924,-0.1535,-1.9023,-0.135,-0.055,-0.0226,-0.057,5.0,0.458,-1.1335,2.3631,13.0771,0.0,34.067,113.0362,0.0,0.0,-28.0,0.177,0.0,4134300500.0,2131829000.0,5206083500.0,0.374,30.357,-0.9816,-0.1179,-0.9102,0.0127,-0.1246,-1.5999,PENN,6.253674,6.587849,491236598.87232
2009-06-30,-0.0958,-0.2878,-0.2307,-0.3256,-0.3571,-0.3418,0.0351,0.9827,-0.1955,0.4266,0.0,-1.0,-1.3885,0.0,-0.012,-0.3247,-0.0973,580817000.0,-0.0641,352149000.0,228668000.0,0.0,93001000.0,151963000.0,76705000.0,29851000.0,50928000.0,22448000.0,0.0,0.0,28480000.0,0.0,28480000.0,0.29,0.27,78476532.0,0.0,0.3937,0.22,0.1391,0.049,-0.0115,127721000.0,80779000.0,28480000.0,2382016000.0,-0.0275,1424328000.0,957688000.0,0.0,420043000.0,1098739000.0,-141051000.0,139165000.0,-63788000.0,98153000.0,0.0,0.0,-161941000.0,0.0,-161941000.0,-1.99,-2.02,78476532.0,,0.0,0.402,0.107,0.0316,-0.068,0.0538,255320000.0,75377000.0,-161941000.0,27.579,37.345,-0.085,30.3194,10.1319,1.0994,0.4561,2.7061,2.253,2.1489,0.0,0.4382,0.1601,0.0,549832000.0,2930686000.0,-2063958000.0,4075980000.0,66344500.0,47370000.0,0.0,-1.109,0.0117,12.4039,-0.1169,-1.4458,-0.084,-0.031,-0.0216,0.032,5.0,0.462,-2.5081,7.6269,11.9533,0.0,35.9037,50.2853,0.0,0.0,52.0,0.1763,0.0,4086101500.0,1916819250.0,5155722250.0,1.633,30.353,0.5416,-0.0684,-0.6845,0.0137,-0.1167,-1.5451,PENN,6.581506,6.895646472222223,516493766.217192
2009-03-31,-0.0064,-0.1186,-0.0018,-0.1064,-0.1739,0.2018,0.0321,1.0386,-0.2093,0.1806,0.0,0.0,2.2433,0.0,0.0651,-0.1495,-0.0986,612226000.0,-0.0021,362091000.0,250135000.0,0.0,99470000.0,149300000.0,100835000.0,31238000.0,74477000.0,33816000.0,0.0,0.0,40661000.0,0.0,40661000.0,0.42,0.38,78319880.0,0.0,0.4086,0.245,0.1727,0.066,0.0682,150145000.0,105715000.0,40661000.0,2421785000.0,-0.0131,1439860000.0,981925000.0,0.0,421174000.0,1086090000.0,-104165000.0,153850000.0,-45834000.0,107564000.0,0.0,0.0,-153398000.0,0.0,-153398000.0,-1.85,-1.87,78319880.0,,0.34,0.4055,0.118,0.0446,-0.063,0.0627,286199000.0,108016000.0,-153398000.0,26.962,36.718,0.533,30.4679,9.4259,1.13,0.4619,3.3842,2.119,2.5605,0.0,0.4434,0.1625,0.0,481157000.0,2875740000.0,-2143466000.0,4093598000.0,65496500.0,30081000.0,0.0,-0.599,0.0139,10.9761,-0.1019,-1.4036,-0.091,-0.03,-0.0159,0.045,5.0,0.474,-2.855,4.2048,10.6889,0.0,36.9758,80.5088,0.0,-0.184,33.0,0.1739,0.0,4214630250.0,1678077000.0,5111514750.0,1.94,30.922,0.7021,-0.0675,-0.653,0.0129,-0.1181,-1.605,PENN,5.460095,4.681777027777777,427633985.1886
2008-12-31,0.0154,-4.7378,-12.7485,-12.9459,-13.1111,-0.4157,0.0448,1.0357,-0.1849,-0.2278,0.0,0.0,0.4903,0.0,0.5264,-4.7476,-0.0984,571086000.0,-0.0252,340870000.0,230216000.0,0.0,119504000.0,645184000.0,-414968000.0,40196000.0,-444378000.0,-65805000.0,0.0,0.0,-378573000.0,0.0,-378573000.0,-4.42,-4.36,78123682.0,0.0,0.4031,-0.63,-0.7077,-0.663,-0.0386,-359835000.0,-404182000.0,-378573000.0,2423053000.0,-0.0056,1439523000.0,983530000.0,0.0,415093000.0,1069971000.0,-86441000.0,169827000.0,-47585000.0,105738000.0,0.0,0.0,-153323000.0,0.0,-153323000.0,-1.81,-1.81,78123682.0,,0.34,0.4059,0.122,0.0504,-0.063,0.0316,295787000.0,122242000.0,-153323000.0,26.334,37.087,-0.282,31.2104,9.5525,1.1852,0.4698,-10.0553,1.926,-0.1313,0.0,0.4417,0.2093,0.0,435817000.0,2897341000.0,-2226100000.0,4118850000.0,50000500.0,32060500.0,0.0,-1.4433,0.0146,-4.7021,-0.1257,-1.6181,-0.107,-0.03,-0.0132,0.05,5.0,0.478,-2.7423,5.3536,6.5638,0.0,48.4606,75.5775,0.0,-0.188,32.0,0.1713,0.0,4337630000.0,1437450000.0,5071304250.0,0.981,31.016,0.7198,-0.0682,-0.8177,0.0111,-0.1419,-1.9812,PENN,4.833823000000001,4.406963657142858,377636050.8962861
2008-09-30,-0.0792,1.2178,2.1657,2.1852,2.25,1.7606,0.0426,0.2337,-0.183,0.0772,0.0,0.0,16.6562,0.0,0.0923,-0.2801,-0.0056,617887000.0,-0.0184,369218000.0,248669000.0,0.0,108068000.0,152292000.0,96377000.0,37880000.0,255185000.0,107694000.0,0.0,0.0,147491000.0,0.0,147491000.0,1.72,1.69,85964520.0,0.0,0.4025,0.546,0.4743,0.239,0.1863,337289000.0,293065000.0,147491000.0,2437808000.0,0.0058,1457777000.0,980031000.0,0.0,373882000.0,540774000.0,439257000.0,177838000.0,456719000.0,199246000.0,0.0,0.0,257473000.0,0.0,257473000.0,2.99,2.93,85964520.0,,0.34,0.402,0.329,0.2603,0.106,0.0227,801449000.0,634557000.0,257473000.0,15.519,26.368,1.339,28.0106,1.4617,1.8049,0.4768,7.7367,0.577,1.2959,0.0,0.5511,0.1749,0.0,-208427000.0,2266739000.0,-3431103000.0,4055978000.0,52605000.0,30413500.0,0.0,-0.3979,0.0146,6.7665,-0.1231,-1.7196,0.214,0.051,0.0603,0.26,6.0,0.486,1.7704,4.0056,8.1688,0.0,46.3418,80.1555,0.0,0.114,8.0,0.1534,0.0,4432828250.0,1203372250.0,5015643250.0,0.645,28.358,3.5682,0.1627,-0.8784,0.0102,-0.1642,-2.3991,PENN,6.007235,7.0314266944444475,516409073.30219996
