,gross_profit_growth_q,ebit_growth_q,net_income_growth_q,eps_growth_q,eps_diluted_growth_q,operating_cash_flow_growth_q,asset_growth_q,book_value_per_share_growth_q,debt_growth_q,trade_and_non-trade_receivables_growth_q,inventory_growth_q,dividends_per_basic_common_share_growth_q,free_cash_flow_growth_q,research_and_development_(r&d)_expenses_growth_q,"selling,_general_and_administrative_(sg&a)_expenses_growth_q",operating_income_growth_q,weighted_average_shares_growth_q,revenue_q,revenue_growth_q,cost_of_revenue_q,gross_profit_q,research_and_development_(r&d)_expenses_q,"selling,_general_and_administrative_(sg&a)_expenses_q",operating_expenses_q,operating_income_q,interest_expense_q,earnings_before_tax_q,income_tax_expense_q,net_income_to_non-controlling_interests_q,net_income_from_discontinued_operations_q,net_income_q,preferred_dividends_income_statement_impact_q,net_income_common_q,eps_q,eps_diluted_q,weighted_average_shares_q,dividends_per_common_share_q,gross_margin_q,ebitda_margin_q,ebit_margin_q,profit_margin_q,free_cash_flow_margin_q,ebitda_q,ebit_q,consolidated_income_q,revenue_t,revenue_growth_t,cost_of_revenue_t,gross_profit_t,research_and_development_(r&d)_expenses_t,"selling,_general_and_administrative_(sg&a)_expenses_t",operating_expenses_t,operating_income_t,interest_expense_t,earnings_before_tax_t,income_tax_expense_t,net_income_to_non-controlling_interests_t,net_income_from_discontinued_operations_t,net_income_t,preferred_dividends_income_statement_impact_t,net_income_common_t,eps_t,eps_diluted_t,weighted_average_shares_t,weighted_average_shares_diluted_t,dividends_per_common_share_t,gross_margin_t,ebitda_margin_t,ebit_margin_t,profit_margin_t,free_cash_flow_margin_t,ebitda_t,ebit_t,consolidated_income_t,book_value_per_share_q,tangible_book_value_per_share_q,fcf_per_share_q,interest_debt_per_share_q,cash_per_share_q,debt_to_equity_ratio_q,total_debt_to_total_assets_q,interest_coverage_q,current_ratio_q,income_quality_q,payout_ratio_q,intangible_assets_out_of_total_assets_q,"selling,_general_and_administrative_expense_of_revenue_q",research_and_development_expense_of_revenue_q,working_capital_q,tangible_asset_value_q,net_current_asset_value_q,invested_capital_q,average_receivables_q,average_payables_q,average_inventory_q,capex/operating_cf_q,share_based_compensation_of_revenue_q,net_debt/ebitda_q,capex/revenue_q,capex/deprecation_q,roe_t,roa_t,roic_t,return_on_sales_t,piotroski_f-score_t,asset_turnover_t,income_quality_t,average_days_of_payables_t,average_days_of_receivables_t,days_of_inventory_on_hand_t,account_receivables_turnover_t,account_payables_turnover_t,inventory_turnover_t,payout_ratio_t,ev/ebit_t,"selling,_general_and_administrative_expense_of_revenue_t",research_and_development_expense_of_revenue_t,invested_capital_average_t,average_equity_t,average_assets_t,fcf_per_share_t,sales_per_share_t,interest_coverage_t,return_on_tangible_assets_t,capex/operating_cf_t,share_based_compensation_of_revenue_t,capex/revenue_t,capex/deprecation_t,ticker,price,sma_50,market_cap
2011-06-30,0.0751,0.5892,12.7099,8.0,8.0,-0.3348,0.0459,0.0351,0.0,-0.047,-0.0601,0.0273,-77.2446,0.0,0.0117,0.6029,0.0171,11107485.0,0.0748,6042498.0,5064987.0,0.0,3328252.0,4330057.0,734930.0,456314.0,298227.0,113610.0,0.0,0.0,184617.0,0.0,184617.0,0.027,0.027,6894399.0,0.113,0.456,0.162,0.0679,0.017,-0.1352,1795465.0,754541.0,184617.0,69424195.0,-0.06,42361406.0,27062789.0,0.0,14008445.0,17951264.0,9111525.0,1833754.0,7264916.0,2742449.0,0.0,0.0,4522467.0,0.0,4522467.0,0.653,0.657,6894399.0,,0.447,0.3898,0.19,0.1311,0.065,0.0486,13192106.0,9098670.0,4522467.0,7.277,18.261,-0.218,4.0613,2.4105,0.5581,0.2224,1.6536,1.05,4.7249,4.185,0.0,0.2996,0.0,1619180.0,125899967.0,-41518102.0,104689500.0,2961816.0,6571333.5,10246806.5,-2.7217,0.0,6.2903,-0.2137,-2.2808,0.093,0.036,0.0622,0.131,6.0,0.553,2.218,34.8236,15.1971,52.2041,23.4397,10.5647,6.7752,0.685,9.0,0.2018,0.0,115262174.0,48847932.0,125441260.0,0.49,10.07,4.9618,0.0527,-0.6634,0.0,-0.0959,-1.6256,RGCO,10.853333000000001,10.925463027777779,74827208.181867
2011-03-31,-0.0179,-0.0763,-0.0847,-0.0983,-0.0983,0.3062,0.0509,0.0233,0.0,-0.0392,-0.1407,0.0273,0.3694,0.0,0.0458,-0.0764,0.0183,27072569.0,-0.1444,17871203.0,9201366.0,0.0,3693368.0,4695346.0,4506020.0,456285.0,4064675.0,1544861.0,0.0,0.0,2519814.0,0.0,2519814.0,0.367,0.367,6859302.0,0.113,0.3399,0.205,0.167,0.093,0.5388,5562187.0,4520960.0,2519814.0,68651011.0,-0.0752,41941900.0,26709111.0,0.0,13970016.0,17874018.0,8835093.0,1832991.0,6985945.0,2634629.0,0.0,0.0,4351316.0,0.0,4351316.0,0.63,0.633,6859302.0,,0.443,0.3891,0.187,0.1285,0.063,0.0708,12870687.0,8818936.0,4351316.0,7.381,18.783,2.127,4.082,2.7095,0.553,0.2173,9.9082,1.094,6.3417,0.308,0.0,0.1364,0.0,3290237.0,128836418.0,-39746161.0,103080516.0,9232002.5,6139426.0,5445054.5,-0.0872,0.0,1.677,-0.0515,-1.3379,0.09,0.035,0.0614,0.128,6.0,0.553,2.4062,33.1334,48.102,26.759,7.4362,11.182,12.608,0.703,12.0,0.2035,0.0,113912830.0,48219018.0,124060099.0,0.708,10.008,4.8112,0.0505,-0.5359,0.0,-0.0817,-1.3848,RGCO,11.383333,10.634259305555556,78081718.813566
2010-12-31,0.056,0.0647,0.076,0.0513,0.063,-3.7031,0.0121,0.025,0.0,0.0915,-0.1976,0.028,-0.1314,0.0,0.0488,0.0665,0.0164,22547759.0,-0.0261,14318195.0,8229564.0,0.0,3608845.0,4610824.0,3618740.0,462183.0,3174365.0,1205001.0,0.0,0.0,1969364.0,0.0,1969364.0,0.287,0.287,6840474.0,0.11,0.365,0.207,0.1613,0.087,-0.0883,4677776.0,3636548.0,1969364.0,73218763.0,-0.0476,46341925.0,26876838.0,0.0,13808134.0,17669145.0,9207693.0,1832577.0,7360004.0,2775484.0,0.0,0.0,4584520.0,0.0,4584520.0,0.67,0.673,6840474.0,,0.44,0.3671,0.18,0.1255,0.063,0.0126,13198400.0,9192581.0,4584520.0,7.058,18.47,-0.291,4.0933,0.6267,0.5799,0.2216,7.8682,1.755,-0.2544,0.383,0.0,0.1601,0.0,15762256.0,126345338.0,-41438274.0,129195003.0,13430015.5,9136305.5,13980645.0,2.9734,0.0,5.0507,-0.0661,-1.4306,0.096,0.037,0.0569,0.126,6.0,0.598,1.4668,42.3582,69.8794,62.0552,5.4519,8.014,5.2372,0.657,10.0,0.1886,0.0,113002414.0,47709685.0,122500170.0,0.135,10.704,5.0162,0.0468,-0.8625,0.0,-0.0792,-1.4479,RGCO,10.566667,10.479523657142854,72281010.880158
2010-09-30,-0.0142,-0.7312,-2.0905,-2.35,-2.15,-0.586,0.0158,0.0185,0.0,-0.0812,-0.1373,0.028,-0.4145,0.0,-0.0561,-0.6975,0.015,8696382.0,-0.0041,4129510.0,4566872.0,0.0,3377980.0,4315037.0,251835.0,458972.0,-272351.0,-121023.0,0.0,0.0,-151328.0,0.0,-151328.0,-0.027,-0.023,6771393.0,0.11,0.5251,0.133,0.0215,-0.017,-0.8875,1156678.0,186621.0,-151328.0,73823914.0,-0.1017,47383641.0,26440273.0,0.0,13640072.0,17458092.0,8982181.0,1835291.0,7136437.0,2691001.0,0.0,0.0,4445436.0,0.0,4445436.0,0.653,0.653,6771393.0,,0.437,0.3582,0.175,0.1215,0.06,0.0157,12931615.0,8971728.0,4445436.0,6.839,17.823,-1.14,4.135,0.9962,0.6046,0.232,0.4066,1.773,41.7653,-4.074,0.0,0.3884,0.0,13800982.0,120683316.0,-42718579.0,124083678.0,3418232.0,4511326.0,15517056.0,0.2212,0.0,18.3001,-0.1607,-1.4409,0.094,0.036,0.0585,0.122,6.0,0.605,1.6014,22.6094,16.1855,71.0649,21.5971,16.3641,4.7576,0.669,9.0,0.1848,0.0,107490246.0,47226087.0,122122857.0,0.171,10.902,4.8884,0.0467,-0.8377,0.0,-0.0808,-1.5059,RGCO,10.066667,10.312962944444445,68165358.457131
2010-06-30,-0.0606,-0.299,-0.902,-0.85,-0.85,-0.7349,0.0343,0.0184,0.0,-0.0852,-0.2521,0.028,-1.0057,0.0,0.0313,-0.3101,0.0159,10334301.0,-0.0348,5622992.0,4711309.0,0.0,3289823.0,4252811.0,458498.0,455551.0,19256.0,5790.0,0.0,0.0,13466.0,0.0,13466.0,0.003,0.003,6778806.0,0.11,0.4559,0.143,0.0459,0.001,-0.0019,1474046.0,474807.0,13466.0,73859319.0,-0.1062,47353464.0,26505855.0,0.0,13841004.0,16942874.0,9562981.0,1839732.0,7639543.0,2904015.0,0.0,0.0,4735528.0,0.0,4735528.0,0.703,0.7,6778806.0,,0.433,0.3589,0.172,0.1283,0.064,0.0463,12683801.0,9479275.0,4735528.0,7.03,17.758,-0.003,4.1305,2.2056,0.5876,0.2326,1.0423,0.986,97.3827,36.667,0.0,0.3183,0.0,-484853.0,120375322.0,-39072891.0,99292123.0,3174418.5,6179368.5,12344865.0,-1.0146,0.0,8.7932,-0.1288,-1.3316,0.101,0.039,0.0693,0.128,5.0,0.607,1.9964,32.2162,14.989,52.2065,23.267,11.9526,5.983,0.616,9.0,0.1874,0.0,105990574.0,46848618.0,121652501.0,0.504,10.896,5.1525,0.0589,-0.6386,0.0,-0.0817,-1.8839,RGCO,10.333333,10.44000011111111,70047659.740398
2010-03-31,0.0039,0.0355,0.0414,0.0252,0.0252,-0.4632,0.0415,0.0472,0.0,-0.114,-0.4523,0.028,-0.5058,0.0,0.0128,0.0369,0.0138,31640321.0,-0.0772,22271228.0,9369093.0,0.0,3531486.0,4490473.0,4878620.0,455871.0,4438734.0,1685716.0,0.0,0.0,2753018.0,0.0,2753018.0,0.407,0.407,6736359.0,0.11,0.2961,0.186,0.1547,0.087,0.3367,5889900.0,4894605.0,2753018.0,74232007.0,-0.1938,47422347.0,26809660.0,0.0,13741221.0,17040582.0,9769078.0,1844644.0,7837105.0,2977649.0,0.0,0.0,4859456.0,0.0,4859456.0,0.72,0.717,6736359.0,,0.43,0.3612,0.176,0.1304,0.065,0.0919,13092448.0,9681749.0,4859456.0,7.213,18.199,1.581,4.1565,2.2981,0.5762,0.2284,10.7368,1.022,4.4439,0.27,0.0,0.1116,0.0,780962.0,122596704.0,-37546637.0,99438850.0,10022671.5,6309699.0,8275671.0,-0.1293,0.0,2.1108,-0.05,-1.5896,0.105,0.04,0.0707,0.13,5.0,0.615,2.6936,29.733,46.3022,28.7997,7.4064,11.7647,8.9699,0.597,10.0,0.1851,0.0,108516527.0,46450774.0,120654209.0,1.013,11.02,5.2486,0.06,-0.4789,0.0,-0.0844,-1.8378,RGCO,10.42,10.309722166666667,70192860.78
2009-12-31,-0.0374,-0.0708,-0.061,-0.0683,-0.0785,0.8984,-0.0346,0.0526,-0.2975,-0.2424,-0.3928,0.0288,0.2965,0.0,0.0378,-0.0684,0.0135,23152910.0,-0.1865,15359911.0,7792999.0,0.0,3440783.0,4399771.0,3393228.0,464897.0,2950798.0,1120518.0,0.0,0.0,1830280.0,0.0,1830280.0,0.273,0.27,6730188.0,0.107,0.3366,0.191,0.1475,0.079,-0.076,4410991.0,3415695.0,1830280.0,76878188.0,-0.2103,50105302.0,26772886.0,0.0,13696449.0,17177340.0,9595546.0,1851683.0,7662432.0,2912301.0,0.0,0.0,4750131.0,0.0,4750131.0,0.71,0.707,6730188.0,,0.427,0.3483,0.171,0.1238,0.062,0.2305,13126969.0,9514115.0,4750131.0,6.886,18.549,-0.261,4.1604,0.7588,0.6041,0.2243,7.3472,0.969,-0.0582,0.392,0.0,0.1486,0.0,-1257953.0,124836085.0,-39164141.0,107146334.0,14896457.5,10072128.0,20531163.5,15.517,0.0,5.1703,-0.0714,-1.6607,0.104,0.04,0.0638,0.124,6.0,0.644,4.9783,46.4123,60.9721,73.6524,5.1608,7.6328,3.7445,0.601,9.0,0.1782,0.0,111594834.0,45744967.0,119434358.0,2.633,11.423,5.1381,0.0608,-0.2506,0.0,-0.0771,-1.64,RGCO,9.66,9.490571342857148,65013616.08
2009-09-30,-0.0422,1.3049,2.7751,2.5385,2.5385,0.599,0.0057,0.0142,-0.2424,-0.2996,-0.3754,0.0288,0.5238,0.0,0.0581,1.1269,0.0102,8731787.0,-0.0487,4099333.0,4632454.0,0.0,3578912.0,3799819.0,832635.0,463413.0,230755.0,91991.0,0.0,0.0,138764.0,0.0,138764.0,0.02,0.02,6671181.0,0.107,0.5305,0.104,0.0795,0.016,-0.6249,908864.0,694168.0,138764.0,82184473.0,-0.1316,55108549.0,27075924.0,0.0,13570987.0,17231408.0,9844516.0,1918106.0,7856319.0,2987309.0,0.0,0.0,4869010.0,0.0,4869010.0,0.73,0.727,6671181.0,,0.424,0.3295,0.165,0.1189,0.059,0.2066,13589434.0,9774425.0,4869010.0,6.715,17.808,-0.818,4.1972,1.1126,0.625,0.2357,1.4979,1.602,-28.7187,5.35,0.0,0.4099,0.0,12823036.0,118801892.0,-39884443.0,118084990.0,4324813.5,6332527.0,21668508.0,0.3692,0.0,22.5453,-0.1685,-6.8534,0.108,0.04,0.0684,0.119,7.0,0.682,4.6633,19.7623,15.8234,73.9941,19.003,12.9781,3.7928,0.581,8.0,0.1651,0.0,117466444.0,45018558.0,120552993.0,2.545,12.319,5.0959,0.0533,-0.2521,0.0,-0.0697,-1.5006,RGCO,9.18,9.187592555555554,61241441.58
2009-06-30,-0.008,-0.3558,-0.609,-0.6226,-0.6226,3.6336,0.0035,0.0165,0.0,-0.4157,-0.2913,0.0288,1.9441,0.0,0.072,-0.3269,0.0098,10706989.0,-0.4687,5691875.0,5015114.0,0.0,3190040.0,4350519.0,664595.0,460463.0,216818.0,79424.0,0.0,0.0,137394.0,0.0,137394.0,0.02,0.02,6672843.0,0.107,0.4684,0.176,0.0633,0.013,0.3162,1882693.0,677281.0,137394.0,82631592.0,-0.1414,55351565.0,27280027.0,0.0,13374339.0,17876668.0,9403359.0,1914508.0,7466916.0,2814841.0,0.0,0.0,4652075.0,0.0,4652075.0,0.697,0.697,6672843.0,,0.422,0.3301,0.171,0.1135,0.056,0.1329,14091195.0,9381424.0,4652075.0,6.903,17.441,0.507,4.1961,2.0014,0.6078,0.2406,1.4709,1.638,36.0057,5.35,0.0,0.2979,0.0,13804334.0,116382155.0,-34882389.0,109395932.0,4495032.5,12209029.0,17028438.5,-0.3157,0.0,7.7326,-0.1459,-1.2957,0.104,0.039,0.0723,0.114,7.0,0.686,3.6011,25.7948,14.6463,62.3952,18.3829,6.7681,4.8526,0.605,8.0,0.1619,0.0,118594344.0,44749354.0,120384448.0,1.645,12.383,4.9002,0.0512,-0.3447,0.0,-0.0699,-1.2261,RGCO,8.666667,8.600185111111113,57831308.224281006
2009-03-31,0.0785,0.0666,0.0931,0.0817,0.0817,0.4676,0.0165,0.0176,0.0,-0.2154,-0.0492,0.0288,0.5527,0.0,0.1085,0.0657,0.0092,34286502.0,-0.1334,24954183.0,9332319.0,0.0,3486714.0,4627231.0,4705088.0,462910.0,4264061.0,1620368.0,0.0,0.0,2643693.0,0.0,2643693.0,0.397,0.397,6644379.0,0.107,0.2722,0.173,0.1379,0.077,0.6286,5924421.0,4726971.0,2643693.0,92077237.0,0.0094,64756914.0,27320323.0,0.0,13160037.0,17594150.0,9726173.0,1944801.0,7810617.0,2944558.0,0.0,0.0,4866059.0,0.0,4866059.0,0.73,0.73,6644379.0,,0.419,0.2967,0.156,0.1059,0.053,0.0435,14398769.0,9755418.0,4866059.0,6.888,17.717,3.244,4.2141,1.5817,0.6118,0.2379,10.2114,1.59,8.6214,0.27,0.0,0.1017,0.0,13828823.0,117717298.0,-34663744.0,111752080.0,12087623.0,11626681.5,10971062.0,-0.0544,0.0,2.9376,-0.0361,-1.0348,0.109,0.04,0.0727,0.106,7.0,0.766,2.0401,26.0535,42.1325,42.3925,7.6175,7.9195,8.3927,0.574,10.0,0.1429,0.0,118623343.0,44451774.0,120283587.0,0.603,13.858,5.0162,0.0539,-0.5963,0.0,-0.0643,-1.2749,RGCO,8.333333,8.293425944444444,55369822.785206996
2008-12-31,0.0987,0.2045,0.2745,0.2575,0.2739,0.6999,0.0991,-0.0006,0.1037,0.1898,0.2714,0.0196,0.5133,0.0,0.0229,0.1965,0.0094,28459195.0,0.1056,20363158.0,8096037.0,0.0,3315322.0,4453839.0,3642198.0,531320.0,3144685.0,1195526.0,0.0,0.0,1949159.0,0.0,1949159.0,0.293,0.293,6640683.0,0.104,0.2845,0.171,0.1292,0.068,-0.0879,4873456.0,3676005.0,1949159.0,97355113.0,0.0911,70714293.0,26640820.0,0.0,12818877.0,17204735.0,9436085.0,1999920.0,7460264.0,2819289.0,0.0,0.0,4640975.0,0.0,4640975.0,0.7,0.7,6640683.0,,0.417,0.2736,0.144,0.0972,0.048,-0.0376,14045077.0,9460184.0,4640975.0,6.542,19.472,-0.377,6.0021,0.1075,0.9175,0.3082,6.9186,1.296,-0.5378,0.355,0.0,0.1165,0.0,11190770.0,129310626.0,-36856360.0,130632774.0,15598821.5,10733466.5,22822336.5,1.3857,0.0,7.9117,-0.051,-1.2131,0.105,0.039,0.0578,0.097,5.0,0.813,0.5742,38.8738,63.5507,95.7884,6.2412,9.0702,4.2658,0.596,10.0,0.1317,0.0,116904717.0,44151081.0,119805696.0,-0.552,14.66,4.7303,0.0531,-2.3752,0.0,-0.065,-1.3804,RGCO,8.5,8.441047514285717,56445805.5
2008-09-30,0.077,21.5912,0.686,0.675,0.675,-0.3174,0.0154,0.0141,0.1266,0.1436,0.356,0.0196,-0.2764,0.0,-0.0105,5.1999,0.0178,9178906.0,-0.1485,4342349.0,4836557.0,0.0,3382263.0,4445079.0,391478.0,459815.0,-158648.0,-80477.0,0.0,0.0,-78171.0,0.0,-78171.0,-0.013,-0.013,6603789.0,0.104,0.5269,0.154,0.0328,-0.009,-1.2484,1410625.0,301167.0,-78171.0,94636826.0,0.0527,68723214.0,25913612.0,0.0,12744747.0,17075586.0,8838026.0,2033082.0,6802876.0,2581742.0,0.0,36690.0,4221134.0,0.0,4221134.0,0.64,0.637,6603789.0,,0.414,0.2738,0.141,0.0934,0.045,-0.0666,13362628.0,8835958.0,4221134.0,6.621,17.888,-1.735,5.5968,0.1326,0.8453,0.3129,0.655,1.215,127.1369,-8.0,0.0,0.3685,0.0,6796165.0,118127714.0,-35992804.0,122596591.0,4767359.0,7336460.5,23174422.5,0.153,0.0,25.1644,-0.1657,-1.3709,0.096,0.036,0.0558,0.093,4.0,0.81,0.0521,31.6852,19.619,102.8864,19.851,12.8995,4.0837,0.647,10.0,0.1347,0.0,113365392.0,44057514.0,116890814.0,-0.954,14.331,4.3461,0.0512,-29.6629,0.0,-0.0689,-1.4408,RGCO,9.43,9.860277611111112,62273730.269999996
