,gross_profit_growth_q,ebit_growth_q,net_income_growth_q,eps_growth_q,eps_diluted_growth_q,operating_cash_flow_growth_q,asset_growth_q,book_value_per_share_growth_q,debt_growth_q,trade_and_non-trade_receivables_growth_q,inventory_growth_q,dividends_per_basic_common_share_growth_q,free_cash_flow_growth_q,research_and_development_(r&d)_expenses_growth_q,"selling,_general_and_administrative_(sg&a)_expenses_growth_q",operating_income_growth_q,weighted_average_shares_growth_q,revenue_q,revenue_growth_q,cost_of_revenue_q,gross_profit_q,research_and_development_(r&d)_expenses_q,"selling,_general_and_administrative_(sg&a)_expenses_q",operating_expenses_q,operating_income_q,interest_expense_q,earnings_before_tax_q,income_tax_expense_q,net_income_to_non-controlling_interests_q,net_income_from_discontinued_operations_q,net_income_q,preferred_dividends_income_statement_impact_q,net_income_common_q,eps_q,eps_diluted_q,weighted_average_shares_q,dividends_per_common_share_q,gross_margin_q,ebitda_margin_q,ebit_margin_q,profit_margin_q,free_cash_flow_margin_q,ebitda_q,ebit_q,consolidated_income_q,revenue_t,revenue_growth_t,cost_of_revenue_t,gross_profit_t,research_and_development_(r&d)_expenses_t,"selling,_general_and_administrative_(sg&a)_expenses_t",operating_expenses_t,operating_income_t,interest_expense_t,earnings_before_tax_t,income_tax_expense_t,net_income_to_non-controlling_interests_t,net_income_from_discontinued_operations_t,net_income_t,preferred_dividends_income_statement_impact_t,net_income_common_t,eps_t,eps_diluted_t,weighted_average_shares_t,weighted_average_shares_diluted_t,dividends_per_common_share_t,gross_margin_t,ebitda_margin_t,ebit_margin_t,profit_margin_t,free_cash_flow_margin_t,ebitda_t,ebit_t,consolidated_income_t,book_value_per_share_q,tangible_book_value_per_share_q,fcf_per_share_q,interest_debt_per_share_q,cash_per_share_q,debt_to_equity_ratio_q,total_debt_to_total_assets_q,interest_coverage_q,current_ratio_q,income_quality_q,payout_ratio_q,intangible_assets_out_of_total_assets_q,"selling,_general_and_administrative_expense_of_revenue_q",research_and_development_expense_of_revenue_q,working_capital_q,tangible_asset_value_q,net_current_asset_value_q,invested_capital_q,average_receivables_q,average_payables_q,average_inventory_q,capex/operating_cf_q,share_based_compensation_of_revenue_q,net_debt/ebitda_q,capex/revenue_q,capex/deprecation_q,roe_t,roa_t,roic_t,return_on_sales_t,piotroski_f-score_t,asset_turnover_t,income_quality_t,average_days_of_payables_t,average_days_of_receivables_t,days_of_inventory_on_hand_t,account_receivables_turnover_t,account_payables_turnover_t,inventory_turnover_t,payout_ratio_t,ev/ebit_t,"selling,_general_and_administrative_expense_of_revenue_t",research_and_development_expense_of_revenue_t,invested_capital_average_t,average_equity_t,average_assets_t,fcf_per_share_t,sales_per_share_t,interest_coverage_t,return_on_tangible_assets_t,capex/operating_cf_t,share_based_compensation_of_revenue_t,capex/revenue_t,capex/deprecation_t,ticker,price,sma_50,market_cap
2011-04-02,-0.1049,0.4341,-0.3369,-0.3571,-0.3571,0.5537,0.0176,0.0761,0.0,-0.1633,0.0,0.0,0.5152,0.0,-0.124,-0.0148,0.0023,38706000.0,-0.1461,27656000.0,11050000.0,0.0,8684000.0,8993000.0,2057000.0,8000.0,2037000.0,862000.0,0.0,0.0,1175000.0,0.0,1175000.0,0.09,0.09,13029314.0,0.0,0.2855,0.061,0.0528,0.03,0.0476,2353000.0,2045000.0,1175000.0,155399000.0,-0.1234,110507000.0,44892000.0,0.0,34596000.0,35902000.0,8990000.0,30000.0,9014000.0,3817000.0,0.0,-32000.0,5197000.0,0.0,5197000.0,0.4,0.39,13029314.0,,0.0,0.2889,0.067,0.0582,0.033,0.0892,10358000.0,9044000.0,5197000.0,5.403,5.958,0.141,0.0,2.0085,0.0,0.0,255.625,4.864,1.6238,0.0,0.0893,0.2244,0.0,56416000.0,77632000.0,56171000.0,36862000.0,46064000.0,7267000.0,0.0,-0.0351,0.0006,-11.122,-0.0017,-0.2175,0.075,0.062,0.1263,0.058,6.0,1.842,2.6977,13.9988,98.5765,0.0,3.3735,21.3842,0.0,0.0,4.0,0.2226,0.0,37159000.0,68840500.0,84369250.0,1.064,11.927,301.4667,0.0873,-0.0111,0.0018,-0.001,-0.118,RCMT,5.11,4.964,66579794.54000001
2011-01-01,-0.0975,1.1853,0.5444,0.3333,0.3333,-7.7068,0.0729,0.0743,0.0,-0.0682,0.0,0.0,-3.629,0.0,-0.21,0.859,0.0235,36393000.0,-0.1936,25631000.0,10762000.0,0.0,8151000.0,8481000.0,2281000.0,2000.0,2192000.0,1131000.0,0.0,108000.0,1061000.0,0.0,1061000.0,0.08,0.08,13191480.0,0.0,0.2957,0.069,0.0603,0.029,-0.0641,2525000.0,2194000.0,1061000.0,162022000.0,-0.0565,115835000.0,46187000.0,0.0,35825000.0,37166000.0,9021000.0,61000.0,8365000.0,2570000.0,0.0,622000.0,5795000.0,0.0,5795000.0,0.44,0.44,13191480.0,,0.0,0.2851,0.061,0.052,0.036,0.0817,9809000.0,8426000.0,5795000.0,5.277,5.713,-0.177,0.0,1.8866,0.0,0.0,1097.0,5.212,-2.1828,0.0,0.0921,0.224,0.0,55428000.0,75368000.0,55183000.0,37322000.0,42722000.0,6469000.0,0.0,0.0073,0.0021,-9.8562,-0.0005,-0.0514,0.086,0.069,0.1254,0.052,5.0,1.929,2.302,13.5257,92.8438,0.0,3.7925,25.0459,0.0,0.0,4.0,0.2211,0.0,39207250.0,67560250.0,84000000.0,1.004,12.282,138.1311,0.0987,-0.0076,0.002,-0.0006,-0.073,RCMT,4.63,4.709411764705882,61076552.4
2010-10-02,-0.0626,1.3739,1.8444,2.3333,2.0,1.4106,0.1055,0.0829,0.0,-0.1335,0.0,0.0,1.4254,0.0,-0.1586,0.9915,0.0113,37489000.0,-0.0727,26866000.0,10623000.0,0.0,8410000.0,8741000.0,1882000.0,8000.0,1941000.0,698000.0,0.0,-72000.0,1243000.0,0.0,1243000.0,0.1,0.09,13005985.0,0.0,0.2834,0.061,0.052,0.033,0.1985,2282000.0,1949000.0,1243000.0,170757000.0,-0.0869,123408000.0,47349000.0,0.0,37992000.0,39382000.0,7967000.0,97000.0,7138000.0,1718000.0,0.0,753000.0,5420000.0,0.0,5420000.0,0.43,0.42,13005985.0,,0.0,0.2773,0.051,0.0424,0.032,0.0882,8701000.0,7235000.0,5420000.0,5.263,5.998,0.572,0.0,2.0803,0.0,0.0,243.625,4.2,6.0314,0.0,0.0896,0.2243,0.0,53979000.0,78011000.0,53613000.0,34083000.0,41562000.0,6610000.0,0.0,-0.0075,0.0019,-11.8567,-0.0015,-0.1682,0.082,0.066,0.1192,0.042,5.0,2.068,2.8395,14.8003,82.4855,0.0,4.1085,25.8331,0.0,0.0,6.0,0.2225,0.0,41066750.0,65984000.0,82589250.0,1.159,13.129,74.5876,0.0942,-0.0209,0.0019,-0.0019,-0.2196,RCMT,5.04,4.987714285714284,65550164.4
2010-07-03,0.0718,5.2769,5.9837,5.5,5.5,0.6526,0.08,0.0714,0.0,-0.0586,0.0,0.0,0.7611,0.0,-0.1075,2.6209,0.0145,42811000.0,-0.077,30354000.0,12457000.0,0.0,9351000.0,9687000.0,2770000.0,12000.0,2844000.0,1126000.0,0.0,-68000.0,1718000.0,0.0,1718000.0,0.13,0.13,12999178.0,0.0,0.291,0.075,0.0667,0.04,0.1615,3198000.0,2856000.0,1718000.0,173697000.0,-0.1236,125638000.0,48059000.0,0.0,39577000.0,41029000.0,7030000.0,82000.0,6025000.0,1411000.0,0.0,974000.0,4614000.0,0.0,4614000.0,0.36,0.36,12999178.0,,0.0,0.2767,0.044,0.0352,0.027,0.0616,7666000.0,6107000.0,4614000.0,5.147,5.825,0.532,0.0,1.4684,0.0,0.0,238.0,4.171,4.0343,0.0,0.0935,0.2184,0.0,51578000.0,75720000.0,51212000.0,40369000.0,46426500.0,7449500.0,0.0,-0.0022,0.0024,-5.9687,-0.0004,-0.0439,0.072,0.057,0.0912,0.035,6.0,2.157,2.3847,16.357,94.6159,0.0,3.7413,23.3166,0.0,0.0,7.0,0.2279,0.0,43158000.0,64496000.0,80545500.0,0.823,13.362,74.4756,0.0832,-0.028,0.0018,-0.0018,-0.1976,RCMT,4.46,4.378,57976333.88
2010-04-03,0.1681,-0.8475,-0.6809,-0.6744,-0.6744,-0.8687,0.1072,0.0553,0.0,-0.019,0.0,0.0,-0.8665,0.0,-0.0573,7.7792,0.0145,45329000.0,-0.0285,32984000.0,12345000.0,0.0,9913000.0,10257000.0,2088000.0,38000.0,1388000.0,-384000.0,0.0,655000.0,1772000.0,0.0,1772000.0,0.14,0.14,12999178.0,0.0,0.2723,0.04,0.0315,0.039,0.0268,1803000.0,1426000.0,1772000.0,177267000.0,-0.1429,130043000.0,47224000.0,0.0,40703000.0,42199000.0,5025000.0,73000.0,3633000.0,491000.0,0.0,1406000.0,3142000.0,0.0,3142000.0,0.25,0.25,12999178.0,,0.0,0.2664,0.03,0.0209,0.018,0.0435,5327000.0,3706000.0,3142000.0,5.021,5.775,0.093,0.0,0.9558,0.0,0.0,37.5263,3.802,0.693,0.0,0.1037,0.2187,0.0,49309000.0,75075000.0,48416000.0,45055000.0,50645500.0,7956500.0,0.0,-0.0106,0.0014,-6.8907,-0.0003,-0.0345,0.05,0.04,0.0584,0.021,6.0,2.244,2.6308,17.6542,103.2794,0.0,3.5002,22.2795,0.0,0.0,8.0,0.2296,0.0,44297250.0,63158750.0,78999000.0,0.593,13.637,50.7671,0.0588,-0.0677,0.0009,-0.0032,-0.3455,RCMT,3.25,3.056764705882353,42247328.5
2010-01-02,-0.1016,1.0234,1.0176,1.0194,1.0194,-1.0841,-0.0187,0.1222,-1.0,-0.2069,0.0,0.0,-1.1878,0.0,-0.1551,1.0287,0.0191,45128000.0,-0.157,33204000.0,11924000.0,0.0,10318000.0,10697000.0,1227000.0,39000.0,965000.0,278000.0,0.0,238000.0,687000.0,0.0,687000.0,0.06,0.06,12888539.0,0.0,0.2642,0.031,0.0222,0.015,-0.0112,1418000.0,1004000.0,687000.0,171731000.0,-0.1794,127173000.0,44558000.0,0.0,40509000.0,42012000.0,2546000.0,55000.0,11531000.0,4609000.0,0.0,795000.0,6922000.0,0.0,6922000.0,0.54,0.54,12888539.0,,0.0,0.2595,0.077,0.0675,0.04,0.0908,13211000.0,11586000.0,6922000.0,4.912,5.399,-0.039,0.0,0.8632,0.0,0.0,25.7436,4.456,-0.3872,0.0,0.1006,0.2286,0.0,47341000.0,69586000.0,46975000.0,44760000.0,50000500.0,7654500.0,0.0,0.8947,0.0018,-7.8463,-0.0053,-0.5749,0.111,0.09,0.0303,0.067,8.0,2.231,2.368,14.7376,94.0093,0.0,3.4346,22.4353,0.0,0.0,1.0,0.2359,0.0,45254250.0,62082500.0,76971750.0,1.21,13.324,210.6545,0.1334,-0.0489,0.0011,-0.0047,-0.4935,RCMT,2.51,2.4439393939393943,32350232.889999997
2009-09-26,-0.145,-0.0938,-0.2265,-0.25,-0.25,3.1522,-0.3512,-0.3469,-1.0,-0.2023,0.0,0.0,9.6159,0.0,-0.1479,0.0419,0.0068,40429000.0,-0.2168,29096000.0,11333000.0,0.0,9995000.0,10388000.0,945000.0,-7000.0,828000.0,391000.0,0.0,149000.0,437000.0,0.0,437000.0,0.03,0.03,12860778.0,0.0,0.2803,0.031,0.0203,0.011,0.0759,1247000.0,821000.0,437000.0,187002000.0,-0.0857,140207000.0,46795000.0,0.0,43200000.0,88176000.0,-41381000.0,132000.0,-32353000.0,551000.0,0.0,597000.0,-32904000.0,0.0,-32904000.0,-2.62,-2.62,12860778.0,,0.0,0.2502,-0.163,-0.1723,-0.176,0.1004,-30490000.0,-32221000.0,-32904000.0,4.86,5.346,0.239,0.0,0.9477,0.0,0.0,-117.2857,4.237,7.1167,0.0,0.113,0.2472,0.0,45709000.0,68757000.0,44816000.0,42448000.0,50182500.0,6548000.0,0.0,-0.0135,0.0016,-9.7739,-0.001,-0.0986,-0.548,-0.425,-0.5051,-0.172,5.0,2.418,-0.6024,12.2889,86.9257,0.0,3.7264,28.5586,0.0,0.0,0.0,0.231,0.0,47153750.0,60094500.0,77339750.0,1.46,14.54,-244.0985,-0.6489,-0.0527,0.0003,-0.0056,-0.6037,RCMT,2.16,2.1348571428571423,27779280.48
2009-06-27,-0.2329,-0.8138,-0.8292,-0.8182,-0.8182,2.8549,-0.3593,-0.3529,-1.0,-0.1527,0.0,0.0,2.3645,0.0,-0.1371,-0.6876,0.0043,46381000.0,-0.1569,34759000.0,11622000.0,0.0,10477000.0,10857000.0,765000.0,3000.0,452000.0,206000.0,0.0,364000.0,246000.0,0.0,246000.0,0.02,0.02,12813522.0,0.0,0.2506,0.019,0.0098,0.005,0.0847,859000.0,455000.0,246000.0,198190000.0,-0.0425,149473000.0,48717000.0,0.0,44935000.0,90136000.0,-41419000.0,212000.0,-32348000.0,428000.0,0.0,448000.0,-32776000.0,0.0,-32776000.0,-2.61,-2.61,12813522.0,,0.0,0.2458,-0.152,-0.1621,-0.165,0.0807,-30216000.0,-32136000.0,-32776000.0,4.804,5.507,0.306,0.0,0.7686,0.0,0.0,151.6667,4.116,17.0488,0.0,0.0877,0.2259,0.0,49204000.0,70567000.0,49204000.0,44926000.0,52136000.0,7064500.0,0.0,-0.0637,-0.0013,-11.4657,-0.0058,-0.6609,-0.48,-0.373,-0.5006,-0.162,5.0,2.256,-0.5327,13.1035,88.0814,0.0,3.8014,28.0544,0.0,0.0,0.0,0.2267,0.0,49256250.0,68235000.0,87830750.0,1.248,15.467,-151.5849,-0.6008,-0.0838,-0.0003,-0.0074,-0.762,RCMT,2.19,1.8248571428571425,28061613.18
2009-03-28,-0.1407,3.016,3.0806,2.9545,2.9545,2.4481,-0.3231,-0.3845,-1.0,0.0245,0.0,0.0,2.2062,0.0,0.003,0.9336,0.0626,46657000.0,-0.05,36089000.0,10568000.0,0.0,10516000.0,10876000.0,-308000.0,20000.0,9328000.0,3775000.0,0.0,84000.0,5553000.0,0.0,5553000.0,0.43,0.43,12813522.0,0.0,0.2265,0.209,0.2004,0.119,0.195,9729000.0,9348000.0,5553000.0,206820000.0,-0.0096,154575000.0,52245000.0,0.0,46599000.0,91980000.0,-39735000.0,276000.0,-30424000.0,1158000.0,0.0,84000.0,-31582000.0,0.0,-31582000.0,-2.52,-2.52,12813522.0,,0.0,0.2526,-0.136,-0.1458,-0.153,0.0444,-28072000.0,-30148000.0,-31582000.0,4.758,5.374,0.71,0.0,0.4128,0.0,0.0,467.4,4.301,1.6843,0.0,0.0898,0.2254,0.0,48471000.0,68858000.0,48471000.0,48883000.0,50521000.0,6777000.0,0.0,-0.0273,0.002,-0.5437,-0.0055,-0.6693,-0.413,-0.32,-0.446,-0.146,5.0,2.096,-0.3485,12.952,90.2388,0.0,4.0937,30.5179,0.0,0.0,0.0,0.2253,0.0,50621000.0,76526250.0,98675500.0,0.717,16.141,-109.2319,-0.5854,-0.1647,0.0005,-0.0088,-0.8733,RCMT,1.16,1.1165714285714285,14863685.52
2008-12-27,0.0048,-18.3321,-25.1456,-23.1429,-24.8462,-0.116,-0.2814,-0.4308,0.0,0.0813,0.0,0.0,-0.2237,0.0,0.1733,-18.4839,0.0566,53535000.0,0.0972,40263000.0,13272000.0,0.0,12212000.0,56055000.0,-42783000.0,116000.0,-42961000.0,-3821000.0,0.0,0.0,-39140000.0,0.0,-39140000.0,-3.1,-3.1,12647127.0,0.0,0.2479,-0.791,-0.8003,-0.731,0.0501,-42325000.0,-42845000.0,-39140000.0,209277000.0,-0.023,155302000.0,53975000.0,0.0,46568000.0,98040000.0,-44065000.0,230000.0,-44363000.0,-4558000.0,0.0,0.0,-39805000.0,0.0,-39805000.0,-3.15,-3.15,12647127.0,,0.0,0.2579,-0.201,-0.2109,-0.19,-0.0356,-42077000.0,-44133000.0,-39805000.0,4.377,5.695,0.212,0.3874,0.0853,0.0885,0.0622,-369.3534,2.631,-0.0808,0.0,0.0864,0.2281,0.0,38311000.0,72027000.0,38311000.0,52358000.0,53673500.0,8190000.0,0.0,-0.152,-0.0008,-0.0903,-0.009,-0.925,-0.471,-0.37,-0.4654,-0.211,2.0,1.943,0.1208,14.6068,97.2685,0.0,3.8991,25.5527,0.0,0.0,0.0,0.2225,0.0,49833750.0,84586750.0,107703750.0,-0.589,16.547,-191.8826,-0.9068,0.5496,0.0005,-0.0126,-1.285,RCMT,1.05,0.9647058823529411,13279483.350000001
2008-09-27,-0.0132,-0.6783,-0.6723,-0.7143,-0.6923,-0.3147,0.0993,-0.0028,0.0,0.0515,0.0,0.0,-0.7005,0.0,0.1402,-0.6732,0.0613,51617000.0,-0.0455,38362000.0,13255000.0,0.0,11730000.0,12348000.0,907000.0,73000.0,833000.0,268000.0,0.0,0.0,565000.0,0.0,565000.0,0.04,0.04,12774026.0,0.0,0.2568,0.029,0.0176,0.011,0.0056,1521000.0,906000.0,565000.0,204533000.0,-0.0687,150622000.0,53911000.0,0.0,44764000.0,52746000.0,1165000.0,87000.0,1097000.0,140000.0,0.0,0.0,957000.0,0.0,957000.0,0.07,0.06,12774026.0,,0.0,0.2636,0.015,0.0058,0.005,-0.0326,3080000.0,1184000.0,957000.0,7.442,5.458,0.023,0.7124,0.2778,0.0957,0.0762,12.411,2.623,1.3257,0.0,0.4164,0.2273,0.0,39618000.0,69723000.0,39618000.0,50858000.0,54463500.0,7857500.0,0.0,-0.6142,-0.001,3.6496,-0.0089,-0.748,0.01,0.008,0.0072,0.006,2.0,1.772,-4.5893,12.135,99.6316,0.0,3.7554,26.0303,0.0,0.0,26.0,0.2189,0.0,46830250.0,93761000.0,115422000.0,-0.523,16.012,13.6092,0.0212,0.52,0.002,-0.0112,-1.2046,RCMT,2.01,2.651428571428571,25675792.259999998
