,gross_profit_growth_q,ebit_growth_q,net_income_growth_q,eps_growth_q,eps_diluted_growth_q,operating_cash_flow_growth_q,asset_growth_q,book_value_per_share_growth_q,debt_growth_q,trade_and_non-trade_receivables_growth_q,inventory_growth_q,dividends_per_basic_common_share_growth_q,free_cash_flow_growth_q,research_and_development_(r&d)_expenses_growth_q,"selling,_general_and_administrative_(sg&a)_expenses_growth_q",operating_income_growth_q,weighted_average_shares_growth_q,revenue_q,revenue_growth_q,cost_of_revenue_q,gross_profit_q,research_and_development_(r&d)_expenses_q,"selling,_general_and_administrative_(sg&a)_expenses_q",operating_expenses_q,operating_income_q,interest_expense_q,earnings_before_tax_q,income_tax_expense_q,net_income_to_non-controlling_interests_q,net_income_from_discontinued_operations_q,net_income_q,preferred_dividends_income_statement_impact_q,net_income_common_q,eps_q,eps_diluted_q,weighted_average_shares_q,dividends_per_common_share_q,gross_margin_q,ebitda_margin_q,ebit_margin_q,profit_margin_q,free_cash_flow_margin_q,ebitda_q,ebit_q,consolidated_income_q,revenue_t,revenue_growth_t,cost_of_revenue_t,gross_profit_t,research_and_development_(r&d)_expenses_t,"selling,_general_and_administrative_(sg&a)_expenses_t",operating_expenses_t,operating_income_t,interest_expense_t,earnings_before_tax_t,income_tax_expense_t,net_income_to_non-controlling_interests_t,net_income_from_discontinued_operations_t,net_income_t,preferred_dividends_income_statement_impact_t,net_income_common_t,eps_t,eps_diluted_t,weighted_average_shares_t,weighted_average_shares_diluted_t,dividends_per_common_share_t,gross_margin_t,ebitda_margin_t,ebit_margin_t,profit_margin_t,free_cash_flow_margin_t,ebitda_t,ebit_t,consolidated_income_t,book_value_per_share_q,tangible_book_value_per_share_q,fcf_per_share_q,interest_debt_per_share_q,cash_per_share_q,debt_to_equity_ratio_q,total_debt_to_total_assets_q,interest_coverage_q,current_ratio_q,income_quality_q,payout_ratio_q,intangible_assets_out_of_total_assets_q,"selling,_general_and_administrative_expense_of_revenue_q",research_and_development_expense_of_revenue_q,working_capital_q,tangible_asset_value_q,net_current_asset_value_q,invested_capital_q,average_receivables_q,average_payables_q,average_inventory_q,capex/operating_cf_q,share_based_compensation_of_revenue_q,net_debt/ebitda_q,capex/revenue_q,capex/deprecation_q,roe_t,roa_t,roic_t,return_on_sales_t,piotroski_f-score_t,asset_turnover_t,income_quality_t,average_days_of_payables_t,average_days_of_receivables_t,days_of_inventory_on_hand_t,account_receivables_turnover_t,account_payables_turnover_t,inventory_turnover_t,payout_ratio_t,ev/ebit_t,"selling,_general_and_administrative_expense_of_revenue_t",research_and_development_expense_of_revenue_t,invested_capital_average_t,average_equity_t,average_assets_t,fcf_per_share_t,sales_per_share_t,interest_coverage_t,return_on_tangible_assets_t,capex/operating_cf_t,share_based_compensation_of_revenue_t,capex/revenue_t,capex/deprecation_t,ticker,price,sma_50,market_cap
2011-06-30,1.1534,3.565,3.7636,1.5714,1.5,1.2376,0.3634,-0.28,1.5808,0.5104,0.0,0.0,1.177,0.0,0.7027,2.1886,0.8717,72897000.0,1.1357,40111000.0,32786000.0,0.0,13119000.0,15791000.0,16995000.0,252000.0,21473000.0,8616000.0,631000.0,0.0,12857000.0,0.0,12857000.0,0.36,0.35,35958521.0,0.0,0.4498,0.298,0.298,0.176,0.4548,21725000.0,21725000.0,13488000.0,201259000.0,0.9856,114613000.0,86646000.0,0.0,42970000.0,52535000.0,34111000.0,1871000.0,43206000.0,18031000.0,1874000.0,0.0,25175000.0,0.0,25175000.0,0.71,0.7,35958521.0,,0.0,0.4305,0.224,0.224,0.125,0.263,45077000.0,45077000.0,27049000.0,2.875,10.246,0.922,2.6253,2.8539,0.9133,0.2461,86.2103,1.601,2.6761,0.0,0.0395,0.18,0.0,76512000.0,368415000.0,-73882000.0,232952000.0,3069000.0,900000.0,0.0,-0.0364,0.0109,-4.7073,-0.0172,0.0,0.278,0.076,0.1409,0.224,6.0,0.611,2.1709,1.6939,6.6976,0.0,65.578,223.6211,0.0,0.0,12.0,0.2135,0.0,215147000.0,90529500.0,329347000.0,1.472,5.597,24.0925,0.3104,-0.0315,0.0098,-0.0085,0.0,HF,14.163694,14.221575694444446,509305488.136574
2011-03-31,1.2445,22.8196,53.5844,0.0,0.0,0.6997,0.7478,0.1036,9.5842,0.1124,0.0,0.0,0.5576,0.0,0.558,7.2759,0.9353,41936000.0,1.1602,25410000.0,16526000.0,0.0,9373000.0,11568000.0,4958000.0,657000.0,6870000.0,2821000.0,298000.0,0.0,4049000.0,0.0,4049000.0,0.11,0.11,35958521.0,0.0,0.3941,0.179,0.1795,0.097,-0.02,7527000.0,7527000.0,4347000.0,162495000.0,0.9423,93410000.0,69085000.0,0.0,37556000.0,46639000.0,22446000.0,1807000.0,26304000.0,11287000.0,5771000.0,0.0,15017000.0,0.0,15017000.0,0.49,0.49,35958521.0,,0.0,0.4252,0.173,0.173,0.092,0.2154,28111000.0,28111000.0,20788000.0,2.577,9.077,-0.023,2.1805,2.0142,0.8461,0.2297,11.4566,1.599,-0.1393,0.0,0.0437,0.2235,0.0,58031000.0,326379000.0,-91406000.0,235484000.0,1587500.0,662000.0,0.0,0.4858,0.0149,-9.568,-0.0065,0.0,0.179,0.049,0.0826,0.173,6.0,0.535,2.3722,1.7341,3.7557,0.0,102.3591,245.4607,0.0,0.0,19.0,0.2311,0.0,207398500.0,83864250.0,303787250.0,0.974,4.519,15.5567,0.2433,-0.0173,0.009,-0.0038,0.0,HF,14.116764000000002,12.850416166666665,507617954.74604404
2010-12-31,0.696,1.3035,1.7974,0.4444,0.4444,0.7474,0.4896,0.3032,0.9168,0.8418,0.0,0.0,0.7198,0.0,0.9201,0.5648,0.6169,48936000.0,0.7989,27992000.0,20944000.0,0.0,12550000.0,15062000.0,5882000.0,590000.0,6984000.0,2704000.0,478000.0,0.0,4280000.0,0.0,4280000.0,0.13,0.13,26900261.0,0.0,0.428,0.155,0.1548,0.087,0.2511,7574000.0,7574000.0,4758000.0,139972000.0,0.8066,80050000.0,59922000.0,0.0,34199000.0,43224000.0,16698000.0,1397000.0,19503000.0,8612000.0,6098000.0,0.0,10891000.0,0.0,10891000.0,0.4,0.4,26900261.0,,0.0,0.4281,0.149,0.1493,0.078,0.2426,20900000.0,20900000.0,16989000.0,3.172,11.856,0.457,2.7843,2.7293,0.8777,0.2248,12.8373,1.53,2.9147,0.0,0.0427,0.2565,0.0,52815000.0,318925000.0,-90999000.0,220751000.0,808500.0,995500.0,0.0,-0.0148,0.0092,-9.6534,-0.0038,0.0,0.152,0.041,0.0669,0.149,6.0,0.524,3.1502,2.7928,2.7328,0.0,173.1255,140.6047,0.0,0.0,14.0,0.2443,0.0,182667250.0,71543000.0,267281750.0,1.262,5.203,14.9606,0.1932,-0.0104,0.0069,-0.0026,0.0,HF,9.067018,8.877148800000002,243905150.69169798
2010-09-30,0.9449,2.1649,103.2821,0.0,0.0,1.5781,0.3588,0.0207,-0.0073,0.4844,0.0,0.0,1.6027,0.0,0.5214,3.7509,1.1048,37490000.0,0.8188,21100000.0,16390000.0,0.0,7928000.0,10114000.0,6276000.0,372000.0,7879000.0,3890000.0,467000.0,0.0,3989000.0,0.0,3989000.0,0.11,0.11,34808574.0,0.0,0.4372,0.22,0.2201,0.106,0.2221,8251000.0,8251000.0,4456000.0,118239000.0,0.5732,66912000.0,51327000.0,0.0,28185000.0,36752000.0,14575000.0,1430000.0,15184000.0,7043000.0,9395000.0,0.0,8141000.0,0.0,8141000.0,0.34,0.34,34808574.0,,0.0,0.4341,0.141,0.1405,0.069,0.2436,16614000.0,16614000.0,17536000.0,2.32,7.069,0.239,0.3274,1.763,0.1412,0.0439,22.1801,3.1,2.0895,0.0,0.0515,0.2115,0.0,51837000.0,246060000.0,-98261000.0,171401000.0,995000.0,543000.0,0.0,-0.0011,0.0027,-7.3943,-0.0002,0.0,0.135,0.034,0.0537,0.141,8.0,0.493,3.5589,1.6731,3.6704,0.0,118.8332,217.7514,0.0,0.0,18.0,0.2384,0.0,167705250.0,60335250.0,239905250.0,0.828,3.397,11.6182,0.1468,-0.0057,0.0063,-0.0014,0.0,HF,8.710343,7.601474666666667,303194618.880882
2010-06-30,1.4407,7.0253,14.495,15.0,15.0,36.2683,0.1602,0.7699,-0.4185,8.2966,0.0,0.0,35.148,0.0,0.4668,5.8235,0.1625,34133000.0,1.0771,18908000.0,15225000.0,0.0,7705000.0,9895000.0,5330000.0,188000.0,4571000.0,1872000.0,4528000.0,0.0,2699000.0,0.0,2699000.0,0.14,0.14,19211295.0,0.0,0.446,0.139,0.1394,0.079,0.4462,4759000.0,4759000.0,7227000.0,101361000.0,0.1844,57997000.0,43364000.0,0.0,25468000.0,33744000.0,9620000.0,1590000.0,9380000.0,5267000.0,10256000.0,0.0,4113000.0,0.0,4113000.0,0.23,0.23,19211295.0,,0.0,0.4278,0.108,0.1082,0.041,0.2336,10970000.0,10970000.0,14369000.0,3.993,13.966,0.793,1.904,2.7635,0.4769,0.13,25.3138,1.888,5.6973,0.0,0.0462,0.2257,0.0,44268000.0,268305000.0,-107094000.0,201958000.0,1354000.0,1743500.0,0.0,-0.0096,0.0086,-11.0891,-0.0043,0.0,0.083,0.018,0.0343,0.108,8.0,0.455,5.8038,3.1185,8.8044,0.0,74.8604,58.1365,0.0,0.0,10.0,0.2513,0.0,158727250.0,49544750.0,222782250.0,1.233,5.276,6.8994,0.0855,-0.008,0.0096,-0.0019,0.0,HF,6.636005,7.441388861111111,127486249.676475
2010-03-31,1.9,1.12,0.9623,1.0,1.0,0.5393,-0.3466,0.0323,-0.9372,0.8741,0.0,0.0,0.5365,0.0,-0.0573,0.8663,0.1257,19413000.0,0.4676,12050000.0,7363000.0,0.0,6016000.0,8153000.0,-790000.0,247000.0,69000.0,146000.0,625000.0,0.0,-77000.0,0.0,-77000.0,0.0,0.0,18580030.0,0.0,0.3793,0.016,0.0163,-0.004,-0.0976,316000.0,316000.0,548000.0,83661000.0,-0.2579,49284000.0,34377000.0,0.0,23016000.0,31192000.0,3185000.0,2426000.0,4378000.0,3164000.0,6019000.0,0.0,1214000.0,0.0,1214000.0,0.08,0.08,18580030.0,,0.0,0.4109,0.081,0.0813,0.015,0.0957,6804000.0,6804000.0,7233000.0,2.335,9.806,-0.102,0.3987,2.0997,0.1707,0.0379,1.2794,3.517,24.3896,0.0,0.0669,0.3099,0.0,35332000.0,182201000.0,-77735000.0,136559000.0,1152500.0,699500.0,0.0,0.0085,0.0064,-122.4842,-0.0008,0.0,0.031,0.006,0.0169,0.081,7.0,0.393,6.6376,2.4083,6.5574,0.0,72.5909,119.6011,0.0,0.0,20.0,0.2751,0.0,155905500.0,39690750.0,213070500.0,0.431,4.503,2.8046,0.0309,-0.0066,0.0101,-0.0006,0.0,HF,6.9739070000000005,6.67068188888889,129575401.27721001
2009-12-31,0.3853,7.3452,8.6119,5.5,5.5,19.9355,0.1044,0.0248,1.3752,-0.4223,0.0,0.0,21.4013,0.0,-0.0307,31.3145,0.01,27203000.0,0.0932,14854000.0,12349000.0,0.0,6536000.0,8590000.0,3759000.0,623000.0,2665000.0,1135000.0,3775000.0,0.0,1530000.0,0.0,1530000.0,0.09,0.09,16637216.0,0.0,0.454,0.121,0.1209,0.056,0.2627,3288000.0,3288000.0,5305000.0,77476000.0,-0.4117,47923000.0,29553000.0,0.0,23382000.0,31488000.0,-1935000.0,2398000.0,1456000.0,2208000.0,2531000.0,0.0,-752000.0,0.0,-752000.0,-0.05,-0.05,16637216.0,,0.0,0.3814,0.05,0.0497,-0.01,0.075,3854000.0,3854000.0,1779000.0,2.434,12.659,0.43,2.3487,2.4688,0.9648,0.1747,5.2777,1.729,4.666,0.0,0.0583,0.2403,0.0,34755000.0,210605000.0,-74181000.0,160903000.0,777000.0,753500.0,0.0,0.001,0.0082,-12.4085,0.0003,0.0,-0.02,-0.003,-0.0111,0.05,3.0,0.324,-7.7926,4.3342,2.6806,0.0,99.7117,102.8215,0.0,0.0,21.0,0.3018,0.0,183492000.0,38177000.0,238960750.0,0.349,4.657,1.6072,-0.0193,-0.008,0.0147,-0.0006,0.0,HF,5.866341,5.774893342857144,97599582.34665601
2009-09-30,-0.2353,1.0054,-1.12,-1.0,-1.0,1.8252,-0.3406,-0.0458,-0.8857,-0.6646,0.0,0.0,1.7958,0.0,-0.3272,1.621,0.0055,20612000.0,-0.3358,12185000.0,8427000.0,0.0,5211000.0,7106000.0,1321000.0,532000.0,2075000.0,2114000.0,1328000.0,0.0,-39000.0,0.0,-39000.0,0.0,0.0,16537532.0,0.0,0.4088,0.126,0.1265,-0.002,0.1552,2607000.0,2607000.0,1289000.0,75157000.0,-0.5276,49039000.0,26118000.0,0.0,23589000.0,31936000.0,-5818000.0,2160000.0,-1200000.0,1283000.0,-609000.0,0.0,-2483000.0,0.0,-2483000.0,-0.15,-0.15,16537532.0,,0.0,0.3475,0.013,0.0128,-0.033,-0.0135,960000.0,960000.0,-3092000.0,2.273,10.859,0.193,0.6943,2.1495,0.3055,0.0601,4.9004,2.558,-82.8974,0.0,0.0594,0.2528,0.0,31194000.0,179574000.0,-76897000.0,135489000.0,1594500.0,697000.0,0.0,-0.0105,0.0162,-13.5362,-0.0016,0.0,-0.066,-0.011,-0.033,0.013,3.0,0.322,0.3778,2.6419,3.8901,0.0,47.1352,107.8293,0.0,0.0,149.0,0.3139,0.0,179705750.0,37833250.0,233674250.0,-0.061,4.545,0.4444,-0.0697,0.081,0.0144,-0.001,0.0,HF,6.391965,5.81602111111111,105707325.73038
2009-06-30,-0.623,-0.6747,-1.1873,-1.1667,-1.1667,-1.096,-0.1777,-0.0355,-0.3785,-0.9243,0.0,0.0,-1.0989,0.0,-0.4853,-1.2896,0.0049,16433000.0,-0.623,10195000.0,6238000.0,0.0,5253000.0,7343000.0,-1105000.0,1024000.0,-431000.0,-231000.0,291000.0,0.0,-200000.0,0.0,-200000.0,-0.01,-0.01,16526208.0,0.0,0.3796,0.036,0.0361,-0.012,-0.0271,593000.0,593000.0,91000.0,85579000.0,-0.5636,56868000.0,28711000.0,0.0,26123000.0,35346000.0,-6635000.0,2234000.0,-2581000.0,-462000.0,-602000.0,0.0,-2119000.0,0.0,-2119000.0,-0.13,-0.13,16526208.0,,0.0,0.3355,-0.004,-0.0041,-0.025,-0.0962,-347000.0,-347000.0,-2721000.0,2.256,14.003,-0.027,3.8062,1.9585,1.6868,0.2594,0.5791,1.417,2.18,0.0,0.0456,0.3197,0.0,29699000.0,231416000.0,-80301000.0,190671000.0,1867500.0,4570500.0,0.0,0.0229,0.0097,-54.1147,-0.0006,0.0,-0.055,-0.008,-0.036,-0.004,2.0,0.331,3.8174,11.1787,1.1217,0.0,45.8254,18.7242,0.0,0.0,-431.0,0.3053,0.0,205827750.0,38231500.0,258327750.0,-0.498,5.178,-0.1553,-0.0615,0.0178,0.0131,-0.0017,0.0,HF,3.660597,3.536751972222221,60495787.426176004
2009-03-31,-0.7428,-1.7929,-1.1215,-1.0,-1.0,0.4437,0.3356,-0.0009,2.2314,-0.6265,0.0,0.0,0.4443,0.0,-0.2714,-3.3392,0.0037,13228000.0,-0.5889,10689000.0,2539000.0,0.0,6382000.0,8449000.0,-5910000.0,219000.0,-2853000.0,-810000.0,-2863000.0,0.0,-2043000.0,0.0,-2043000.0,-0.12,-0.12,16505705.0,0.0,0.1919,-0.199,-0.1991,-0.154,-0.3089,-2634000.0,-2634000.0,-4906000.0,112735000.0,-0.5147,73714000.0,39021000.0,0.0,31075000.0,40736000.0,-1715000.0,1604000.0,-721000.0,130000.0,2019000.0,0.0,-851000.0,0.0,-851000.0,-0.06,-0.06,16505705.0,,0.0,0.3461,0.008,0.0078,-0.008,-0.0291,883000.0,883000.0,1168000.0,2.262,17.423,-0.248,7.143,1.9933,3.1583,0.3946,-12.0274,1.252,1.9951,0.0,0.0376,0.4825,0.0,31628000.0,287587000.0,-80558000.0,246905000.0,1474500.0,4136000.0,0.0,0.0025,0.0318,12.4332,-0.0008,0.0,-0.022,-0.003,-0.0092,0.008,0.0,0.415,3.6569,2.7423,2.5966,0.0,76.4564,27.257,0.0,0.0,14.0,0.2756,0.0,217149500.0,38523000.0,271425250.0,-0.199,6.83,0.5505,-0.0233,0.0537,0.01,-0.0015,0.0,HF,1.877229,1.6397075833333334,30984988.091445
2008-12-31,-0.5782,-0.9155,-1.0951,-1.1667,-1.1667,1.0674,-0.1579,-0.0657,-0.6006,-0.636,0.0,0.0,1.0625,0.0,-0.358,-1.0159,0.1005,24884000.0,-0.5243,15970000.0,8914000.0,0.0,6743000.0,9038000.0,-124000.0,385000.0,9000.0,210000.0,635000.0,0.0,-201000.0,0.0,-201000.0,-0.02,-0.02,16472141.0,0.0,0.3582,0.016,0.0158,-0.008,0.0128,394000.0,394000.0,434000.0,131687000.0,-0.4849,85335000.0,46352000.0,0.0,33452000.0,43519000.0,2833000.0,1567000.0,5272000.0,5043000.0,4784000.0,0.0,229000.0,0.0,229000.0,0.01,0.01,16472141.0,,0.0,0.352,0.052,0.0519,0.002,-0.0497,6839000.0,6839000.0,5013000.0,2.375,11.604,0.019,0.9987,2.2595,0.4205,0.0812,1.0234,2.5,-1.6965,,0.0561,0.271,0.0,36924000.0,191137000.0,-75336000.0,145758000.0,1845500.0,1266500.0,0.0,-0.0645,0.0068,-94.0787,-0.0009,0.0,0.006,0.001,0.0155,0.052,3.0,0.521,-27.786,1.627,2.7301,0.0,71.3557,103.9771,0.0,0.0,17.0,0.254,0.0,195794750.0,38496750.0,252654000.0,-0.397,7.995,4.3644,0.0054,0.0288,0.0067,-0.0014,0.0,HF,2.2996060000000003,2.1936762571428567,37879434.27644601
2008-09-30,-0.6182,-0.8201,-0.919,-0.9167,-0.9167,-1.2157,0.0319,0.0992,0.4793,1.2852,0.0,0.0,-1.2287,0.0,-0.3411,-0.9636,0.0001,31034000.0,-0.5438,20014000.0,11020000.0,0.0,7745000.0,10516000.0,504000.0,606000.0,694000.0,369000.0,1335000.0,0.0,325000.0,0.0,325000.0,0.02,0.02,16446480.0,0.0,0.3551,0.042,0.0419,0.01,-0.1295,1300000.0,1300000.0,1660000.0,159109000.0,-0.4246,100537000.0,58572000.0,0.0,37212000.0,47817000.0,10755000.0,1696000.0,9411000.0,6868000.0,33897000.0,0.0,2543000.0,0.0,2543000.0,0.14,0.14,16446480.0,,0.0,0.3681,0.07,0.0698,0.016,-0.0752,11107000.0,11107000.0,36440000.0,2.382,16.941,-0.244,6.1059,1.6393,2.5632,0.3468,2.1452,1.323,-12.0554,,0.0377,0.2496,0.0,36243000.0,278619000.0,-76135000.0,239977000.0,1716500.0,4070500.0,0.0,0.026,0.0119,-28.3031,-0.0033,0.0,0.067,0.01,0.0586,0.07,3.0,0.607,-4.6268,1.9499,5.4781,0.0,92.6939,39.0883,0.0,0.0,12.0,0.2339,0.0,201759750.0,38226250.0,262148500.0,-0.728,9.674,6.5489,0.0607,0.0173,0.0055,-0.0013,0.0,HF,3.763844,4.3687295555555545,61901985.069120005
