,gross_profit_growth_q,ebit_growth_q,net_income_growth_q,eps_growth_q,eps_diluted_growth_q,operating_cash_flow_growth_q,asset_growth_q,book_value_per_share_growth_q,debt_growth_q,trade_and_non-trade_receivables_growth_q,inventory_growth_q,dividends_per_basic_common_share_growth_q,free_cash_flow_growth_q,research_and_development_(r&d)_expenses_growth_q,"selling,_general_and_administrative_(sg&a)_expenses_growth_q",operating_income_growth_q,weighted_average_shares_growth_q,revenue_q,revenue_growth_q,cost_of_revenue_q,gross_profit_q,research_and_development_(r&d)_expenses_q,"selling,_general_and_administrative_(sg&a)_expenses_q",operating_expenses_q,operating_income_q,interest_expense_q,earnings_before_tax_q,income_tax_expense_q,net_income_to_non-controlling_interests_q,net_income_from_discontinued_operations_q,net_income_q,preferred_dividends_income_statement_impact_q,net_income_common_q,eps_q,eps_diluted_q,weighted_average_shares_q,dividends_per_common_share_q,gross_margin_q,ebitda_margin_q,ebit_margin_q,profit_margin_q,free_cash_flow_margin_q,ebitda_q,ebit_q,consolidated_income_q,revenue_t,revenue_growth_t,cost_of_revenue_t,gross_profit_t,research_and_development_(r&d)_expenses_t,"selling,_general_and_administrative_(sg&a)_expenses_t",operating_expenses_t,operating_income_t,interest_expense_t,earnings_before_tax_t,income_tax_expense_t,net_income_to_non-controlling_interests_t,net_income_from_discontinued_operations_t,net_income_t,preferred_dividends_income_statement_impact_t,net_income_common_t,eps_t,eps_diluted_t,weighted_average_shares_t,weighted_average_shares_diluted_t,dividends_per_common_share_t,gross_margin_t,ebitda_margin_t,ebit_margin_t,profit_margin_t,free_cash_flow_margin_t,ebitda_t,ebit_t,consolidated_income_t,book_value_per_share_q,tangible_book_value_per_share_q,fcf_per_share_q,interest_debt_per_share_q,cash_per_share_q,debt_to_equity_ratio_q,total_debt_to_total_assets_q,interest_coverage_q,current_ratio_q,income_quality_q,payout_ratio_q,intangible_assets_out_of_total_assets_q,"selling,_general_and_administrative_expense_of_revenue_q",research_and_development_expense_of_revenue_q,working_capital_q,tangible_asset_value_q,net_current_asset_value_q,invested_capital_q,average_receivables_q,average_payables_q,average_inventory_q,capex/operating_cf_q,share_based_compensation_of_revenue_q,net_debt/ebitda_q,capex/revenue_q,capex/deprecation_q,roe_t,roa_t,roic_t,return_on_sales_t,piotroski_f-score_t,asset_turnover_t,income_quality_t,average_days_of_payables_t,average_days_of_receivables_t,days_of_inventory_on_hand_t,account_receivables_turnover_t,account_payables_turnover_t,inventory_turnover_t,payout_ratio_t,ev/ebit_t,"selling,_general_and_administrative_expense_of_revenue_t",research_and_development_expense_of_revenue_t,invested_capital_average_t,average_equity_t,average_assets_t,fcf_per_share_t,sales_per_share_t,interest_coverage_t,return_on_tangible_assets_t,capex/operating_cf_t,share_based_compensation_of_revenue_t,capex/revenue_t,capex/deprecation_t,ticker,price,sma_50,market_cap
2011-06-30,-0.0089,-0.051,-0.0846,-0.0714,-0.0741,0.4876,0.0453,0.0833,-0.0618,0.2028,0.5355,0.0,-0.0946,0.0,0.0,-0.0089,0.0105,31947000.0,0.1266,27506000.0,4441000.0,0.0,0.0,0.0,4441000.0,719000.0,3728000.0,1349000.0,0.0,-20000.0,2379000.0,0.0,2379000.0,0.26,0.25,9279623.0,0.0,0.139,0.232,0.1392,0.074,0.1267,7412000.0,4447000.0,2379000.0,116770000.0,0.05,102044000.0,14726000.0,0.0,0.0,0.0,14726000.0,3403000.0,16837000.0,4386000.0,0.0,-5223000.0,12451000.0,0.0,12451000.0,1.34,0.77,9279623.0,,0.0,0.1261,0.276,0.1733,0.107,0.0538,32226000.0,20240000.0,12451000.0,17.55,28.599,0.436,7.3762,2.4527,0.4203,0.2569,6.185,,3.6957,0.0,0.0041,0.0,0.0,,265390000.0,,291865000.0,7131500.0,3358000.0,857000.0,-0.5396,0.0025,,-0.1485,-1.6,0.079,0.048,,0.173,,0.447,1.6179,12.8095,24.3438,3.2446,16.3738,34.7737,136.2544,0.0,13.0,0.0,0.0,295312750.0,158221250.0,261481750.0,0.677,12.583,5.9477,,-0.688,0.0059,-0.1187,-1.1563,FRPH,22.370001000000002,22.33444422222222,207585175.78962302
2011-03-31,0.0381,0.0549,0.1671,0.125,0.1429,0.0699,0.0276,0.0839,-0.0599,0.0407,0.7075,0.0,0.8696,0.0,0.0,0.0381,0.0107,28590000.0,0.0393,25406000.0,3184000.0,0.0,0.0,0.0,3184000.0,838000.0,2621000.0,938000.0,0.0,-178000.0,1683000.0,0.0,1683000.0,0.18,0.16,9262728.0,0.0,0.1114,0.224,0.121,0.059,0.0556,6412000.0,3459000.0,1683000.0,113181000.0,0.0202,98415000.0,14766000.0,0.0,0.0,0.0,14766000.0,3650000.0,16829000.0,4158000.0,0.0,-5302000.0,12671000.0,0.0,12671000.0,1.36,0.79,9262728.0,,0.0,0.1305,0.286,0.1809,0.112,0.0593,32371000.0,20479000.0,12671000.0,17.277,28.05,0.172,7.5144,1.7947,0.4349,0.2668,4.1277,,2.8829,0.0,0.0042,0.0,0.0,,259820000.0,,297469000.0,6497500.0,2958500.0,884000.0,-0.6721,0.0144,,-0.1141,-1.1043,0.082,0.049,,0.181,,0.438,1.3624,10.1359,21.3716,3.5958,17.4192,38.2562,128.0328,0.0,15.0,0.0,0.0,295597500.0,154702750.0,258592250.0,0.724,12.219,5.6107,,-0.6114,0.006,-0.0932,-0.8875,FRPH,26.75,26.29249991666667,247777974.0
2010-12-31,0.048,1.584,3.7867,3.6,0.1429,4.9409,0.0301,0.0819,-0.0581,0.0959,0.4208,0.0,0.9371,0.0,0.0,0.048,0.013,28263000.0,0.0277,25075000.0,3188000.0,0.0,0.0,0.0,3188000.0,906000.0,7311000.0,916000.0,0.0,-4927000.0,6395000.0,0.0,6395000.0,0.69,0.16,9278088.0,0.0,0.1128,0.404,0.2907,0.226,-0.0059,11425000.0,8217000.0,6395000.0,112101000.0,0.008,97452000.0,14649000.0,0.0,0.0,0.0,14649000.0,3808000.0,16491000.0,4061000.0,0.0,-5218000.0,12430000.0,0.0,12430000.0,1.34,0.77,9278088.0,,0.0,0.1307,0.286,0.1811,0.111,0.0532,32094000.0,20299000.0,12430000.0,17.023,27.995,-0.018,7.6245,1.6619,0.4479,0.2712,9.0695,,0.6763,0.0,0.0042,0.0,0.0,,259744000.0,,298678000.0,6195500.0,2538500.0,825500.0,-1.0386,0.0047,,-0.1589,-1.4002,0.082,0.048,,0.181,,0.436,1.3633,9.527,21.0956,3.1551,18.0939,44.1603,135.7977,0.0,17.0,0.0,0.0,295311500.0,151214500.0,256843250.0,0.643,12.082,5.3306,,-0.6478,0.0061,-0.0979,-0.9306,FRPH,30.986665999999996,27.03752374285714,287497013.97460794
2010-09-30,-0.0797,0.2652,0.996,1.9013,-0.1031,-0.5876,0.0033,0.0611,-0.0564,0.1237,0.0795,0.0,-0.8157,0.0,0.0,-0.0797,0.0062,27970000.0,0.0046,24057000.0,3913000.0,0.0,0.0,0.0,3913000.0,940000.0,3177000.0,1183000.0,0.0,-98000.0,1994000.0,0.0,1994000.0,0.21,0.2,9182000.0,0.0,0.1399,0.249,0.1472,0.071,0.0291,6977000.0,4117000.0,1994000.0,111338000.0,-0.0281,96835000.0,14503000.0,0.0,0.0,0.0,14503000.0,3928000.0,11334000.0,3963000.0,0.0,-315000.0,7371000.0,0.0,7371000.0,0.8,0.75,9182000.0,,0.0,0.1303,0.24,0.1371,0.066,0.0312,26769000.0,15262000.0,7371000.0,16.56,27.949,0.089,7.8262,1.8679,0.4726,0.2788,4.3798,,1.0913,0.0,0.0042,0.0,0.0,,256625000.0,,293239000.0,5613000.0,3103000.0,640500.0,-0.6259,0.0024,,-0.0487,-0.4762,0.05,0.029,,0.137,,0.437,1.811,11.0938,19.4731,2.1801,19.8357,35.8808,173.8298,0.0,18.0,0.0,0.0,294818750.0,147758250.0,254937500.0,0.379,12.126,3.8854,,-0.7394,0.0072,-0.0886,-0.8577,FRPH,23.376667,24.582222305555547,214644556.39400002
2010-06-30,0.0453,1.7993,7.4652,0.1523,0.1588,-0.1056,-0.0104,0.0471,-0.0547,0.0871,0.1267,0.0,-0.1155,0.0,0.0,0.0453,0.0057,28358000.0,0.0095,23877000.0,4481000.0,0.0,0.0,0.0,4481000.0,966000.0,3720000.0,1121000.0,0.0,-99000.0,2599000.0,0.0,2599000.0,0.28,0.27,9183288.0,0.0,0.158,0.266,0.1652,0.092,0.1577,7557000.0,4686000.0,2599000.0,111210000.0,-0.0791,96368000.0,14842000.0,0.0,0.0,0.0,14842000.0,3928000.0,10471000.0,4095000.0,0.0,840000.0,6376000.0,0.0,6376000.0,0.357,0.773,9183288.0,,0.0,0.1335,0.242,0.1295,0.057,0.0637,26963000.0,14399000.0,6376000.0,16.201,27.641,0.487,7.9449,1.7388,0.4904,0.2862,4.8509,,2.274,0.0,0.0043,0.0,0.0,,253832000.0,,293004000.0,6215500.0,2601000.0,638000.0,-0.2435,0.0024,,-0.0507,-0.5012,0.044,0.025,,0.129,,0.437,2.5798,8.5925,21.2515,2.2187,17.8924,42.7566,174.3103,0.0,21.0,0.0,0.0,294946500.0,145346250.0,254723000.0,0.771,12.11,3.6657,,-0.5695,0.0079,-0.0842,-0.7455,FRPH,26.969998999999998,27.86592591666667,247673268.17671198
2010-03-31,-0.138,0.0015,0.0234,-0.1444,-0.235,-0.1589,-0.0194,0.0299,-0.0531,-0.1567,-0.0956,0.0,-0.7489,0.0,0.0,-0.138,0.0052,27510000.0,-0.0096,24443000.0,3067000.0,0.0,0.0,0.0,3067000.0,996000.0,2283000.0,841000.0,0.0,-94000.0,1442000.0,0.0,1442000.0,0.16,0.14,9164988.0,0.0,0.1115,0.223,0.1192,0.052,0.0309,6135000.0,3279000.0,1442000.0,110942000.0,-0.1252,96294000.0,14648000.0,0.0,0.0,0.0,14648000.0,3854000.0,7533000.0,4158000.0,0.0,3554000.0,3375000.0,0.0,3375000.0,0.32,0.737,9164988.0,,0.0,0.132,0.219,0.1026,0.03,0.0691,24251000.0,11387000.0,3375000.0,15.939,27.586,0.093,8.0788,1.3541,0.5069,0.2916,3.2922,,3.1449,0.0,0.0043,0.0,0.0,,252824000.0,,296325000.0,6959500.0,3050000.0,687500.0,-0.8123,0.0153,,-0.1339,-1.2899,0.024,0.013,,0.103,,0.434,5.0806,9.1265,20.9508,2.1484,15.9411,36.3744,161.3702,0.0,28.0,0.0,0.0,296382500.0,143472250.0,255389750.0,0.836,12.105,2.9546,,-0.5529,0.0089,-0.0855,-0.737,FRPH,28.16,29.062407583333336,258086062.08
2009-12-31,-0.5847,-0.1751,-0.2353,-0.2228,-0.3333,-0.9054,-0.024,0.0302,-0.0516,-0.3372,-0.0381,0.0,-2.1974,0.0,-1.0,-0.2453,0.0046,27500000.0,-0.1084,24458000.0,3042000.0,0.0,0.0,0.0,3042000.0,1026000.0,2154000.0,818000.0,0.0,-24000.0,1336000.0,0.0,1336000.0,0.15,0.14,9159108.0,0.0,0.1106,0.222,0.1156,0.049,-0.0966,6100000.0,3180000.0,1336000.0,111209000.0,-0.2064,96070000.0,15139000.0,0.0,0.0,0.0,15139000.0,3642000.0,7740000.0,4398000.0,0.0,3935000.0,3342000.0,0.0,3342000.0,0.347,0.78,9159108.0,,0.0,0.1361,0.221,0.1023,0.03,0.0918,24543000.0,11382000.0,3342000.0,15.735,27.527,-0.29,8.2003,1.3407,0.5212,0.2966,3.0994,,0.5449,0.0,0.0043,0.0,0.0,,252121000.0,,296707000.0,7416000.0,3477000.0,695500.0,-4.6497,0.009,,-0.1231,-1.1592,0.023,0.013,,0.102,,0.433,5.3872,7.0598,19.4038,2.2384,14.9958,31.9842,159.8979,0.0,31.0,0.0,0.0,299763000.0,142229500.0,256647500.0,1.114,12.142,3.1252,,-0.4332,0.0088,-0.0701,-0.5927,FRPH,31.486665999999996,30.690285828571437,288389774.45392793
2009-09-30,1.5587,-0.3981,-0.6842,-1.2385,-0.2567,-0.2877,-0.0198,0.0338,-0.0501,-0.4282,-0.2423,0.0,1.615,0.0,1.0,1.5587,0.0029,27842000.0,-0.1824,23590000.0,4252000.0,0.0,0.0,0.0,4252000.0,940000.0,2314000.0,1315000.0,0.0,1057000.0,999000.0,0.0,999000.0,-0.233,0.223,9125000.0,0.0,0.1527,0.258,0.1169,0.036,0.1586,7171000.0,3254000.0,999000.0,114553000.0,-0.1132,98425000.0,16128000.0,0.0,0.0,0.0,16128000.0,3482000.0,8575000.0,4822000.0,0.0,4155000.0,3753000.0,0.0,3753000.0,0.41,0.85,9125000.0,,0.0,0.1408,0.223,0.1053,0.033,0.105,25489000.0,12057000.0,3753000.0,15.606,28.029,0.484,8.3455,1.7318,0.5348,0.2965,3.4617,,5.2813,0.0,0.0042,0.0,0.0,,255767000.0,,293750000.0,7265000.0,4877500.0,714500.0,-0.1628,0.0051,,-0.0309,-0.2193,0.027,0.015,,0.105,,0.444,6.6541,8.9917,16.8428,1.9628,15.7678,23.486,160.3261,0.0,25.0,0.0,0.0,303693250.0,141011750.0,258205250.0,1.318,12.554,3.4627,,-0.5183,0.0076,-0.113,-0.9636,FRPH,25.166666,25.009722055555553,229645827.25
2009-06-30,-0.4758,-0.6941,-1.1449,9.5652,-0.1588,-0.1751,0.0086,0.0512,-0.0487,-0.522,-0.3691,0.0,-0.383,0.0,-1.0,-0.1405,0.005,28090000.0,-0.1772,23803000.0,4287000.0,0.0,0.0,0.0,4287000.0,892000.0,782000.0,1184000.0,0.0,2615000.0,-402000.0,0.0,-402000.0,0.243,0.233,9131358.0,0.0,0.1526,0.172,0.0596,-0.014,0.18,4845000.0,1674000.0,-402000.0,120765000.0,0.0858,113207000.0,7558000.0,0.0,-8661000.0,3293000.0,4265000.0,2992000.0,11217000.0,5300000.0,0.0,2725000.0,5917000.0,0.0,5917000.0,1.6,0.927,9131358.0,,0.0,0.0626,0.221,0.1177,0.049,0.0036,26734000.0,14209000.0,5917000.0,15.472,28.09,0.554,8.4525,1.334,0.5463,0.2996,1.8767,,-16.4378,0.0,0.0042,0.0,0.0,,256499000.0,,298748000.0,9208000.0,4668500.0,775500.0,-0.235,0.0061,,-0.0553,-0.4898,0.042,0.023,,0.118,,0.465,4.5807,7.8099,18.0014,1.8134,13.1152,25.8681,155.7253,0.0,21.0,-0.0717,0.0,306439750.0,139748500.0,259501750.0,0.047,13.225,4.749,,-0.9841,0.0071,-0.2209,-2.1296,FRPH,24.309998999999998,24.323703583333334,221983303.848642
2009-03-31,-0.4122,0.2789,1.2508,1.6714,1.7313,2.4877,0.0245,0.0878,-0.0474,-0.5808,-0.2178,0.0,1.2865,0.0,-1.0,0.4837,-0.0067,27777000.0,-0.324,24219000.0,3558000.0,0.0,0.0,0.0,3558000.0,784000.0,2490000.0,1081000.0,0.0,287000.0,1409000.0,0.0,1409000.0,0.187,0.183,9117858.0,0.0,0.1281,0.231,0.1179,0.051,0.122,6427000.0,3274000.0,1409000.0,126813000.0,0.0865,115364000.0,11449000.0,0.0,-5471000.0,6483000.0,4966000.0,3453000.0,14554000.0,5461000.0,0.0,-84000.0,9093000.0,0.0,9093000.0,1.38,0.97,9117858.0,,0.0,0.0903,0.226,0.142,0.072,0.0281,28617000.0,18007000.0,9093000.0,15.476,28.28,0.372,8.5761,0.8541,0.5541,0.302,4.176,,3.8268,0.0,0.0042,0.0,0.0,,257855000.0,,309847000.0,12782500.0,5054500.0,822500.0,-0.3715,0.0153,,-0.0721,-0.6353,0.066,0.035,,0.142,,0.49,3.135,9.5731,21.7337,2.0781,9.9208,25.0891,154.1799,0.0,15.0,-0.0431,0.0,306327750.0,137858500.0,258951500.0,0.391,13.908,5.2149,,-0.8748,0.0063,-0.1967,-2.3504,FRPH,20.773332999999997,19.793055333333335,189408300.48071396
2008-12-31,0.1769,0.0536,0.2434,0.2614,0.4,0.4427,0.005,0.0531,-0.0461,-0.4463,-0.116,0.0,0.4221,0.0,-0.3887,3.8218,-0.0039,30844000.0,-0.2132,23520000.0,7324000.0,0.0,3293000.0,3293000.0,4031000.0,866000.0,2989000.0,1242000.0,0.0,196000.0,1747000.0,0.0,1747000.0,0.193,0.21,9117258.0,0.0,0.2375,0.228,0.125,0.057,-0.0269,7046000.0,3855000.0,1747000.0,140124000.0,0.2315,126180000.0,13944000.0,0.0,-1816000.0,10138000.0,3806000.0,4037000.0,13256000.0,4946000.0,0.0,-371000.0,8310000.0,0.0,8310000.0,1.263,0.853,9117258.0,,0.0,0.0995,0.202,0.1234,0.059,-0.0831,28347000.0,17293000.0,8310000.0,15.273,28.337,-0.091,8.6859,0.5833,0.5687,0.3052,4.4515,,4.4058,0.0,0.0042,0.1068,0.0,,258352000.0,,312428000.0,12515000.0,5367000.0,755500.0,-1.108,0.0042,,-0.2765,-2.6725,0.061,0.032,,0.123,,0.544,2.9676,12.511,23.2351,1.8468,11.1965,26.1084,185.4719,0.0,17.0,-0.013,0.0,305031750.0,135230000.0,257405250.0,-1.277,15.369,4.2836,,-1.4723,0.0059,-0.2591,-3.2846,FRPH,23.356667,22.60104768571429,212948759.05908602
2008-09-30,-2.4094,0.4428,0.3622,2.8016,0.5789,0.2129,0.0336,0.0491,-0.0448,-0.1583,0.0942,0.0,-8.1964,0.0,-6.0311,-3.5169,0.0036,34054000.0,11.6253,41665000.0,-7611000.0,0.0,-11954000.0,0.0,-7611000.0,450000.0,4956000.0,1793000.0,0.0,-373000.0,3163000.0,0.0,3163000.0,0.977,0.3,9099000.0,0.0,-0.2235,0.247,0.1587,0.093,-0.2109,8416000.0,5406000.0,3163000.0,129171000.0,0.1563,114833000.0,14338000.0,0.0,0.0,0.0,14338000.0,4551000.0,13227000.0,5259000.0,0.0,525000.0,7968000.0,0.0,7968000.0,0.877,0.907,9099000.0,,0.0,0.111,0.226,0.1376,0.062,-0.0949,29190000.0,17778000.0,7968000.0,15.096,28.679,-0.789,8.8111,0.8548,0.5837,0.306,12.0133,,2.3418,0.0,0.0041,-0.351,0.0,,260953000.0,,304736000.0,10113500.0,6170500.0,778000.0,-1.9696,0.004,,-0.4284,-4.8468,0.06,0.031,,0.138,,0.502,2.7986,19.5907,26.1209,2.2973,12.7721,20.9336,166.0296,0.0,17.0,0.0,0.0,299946750.0,133604750.0,257082500.0,-1.347,14.196,3.9064,,-1.5495,0.0083,-0.2675,-3.0278,FRPH,26.333334000000004,26.748148277777787,239607006.06600004
