,gross_profit_growth_q,ebit_growth_q,net_income_growth_q,eps_growth_q,eps_diluted_growth_q,operating_cash_flow_growth_q,asset_growth_q,book_value_per_share_growth_q,debt_growth_q,trade_and_non-trade_receivables_growth_q,inventory_growth_q,dividends_per_basic_common_share_growth_q,free_cash_flow_growth_q,research_and_development_(r&d)_expenses_growth_q,"selling,_general_and_administrative_(sg&a)_expenses_growth_q",operating_income_growth_q,weighted_average_shares_growth_q,revenue_q,revenue_growth_q,cost_of_revenue_q,gross_profit_q,research_and_development_(r&d)_expenses_q,"selling,_general_and_administrative_(sg&a)_expenses_q",operating_expenses_q,operating_income_q,interest_expense_q,earnings_before_tax_q,income_tax_expense_q,net_income_to_non-controlling_interests_q,net_income_from_discontinued_operations_q,net_income_q,preferred_dividends_income_statement_impact_q,net_income_common_q,eps_q,eps_diluted_q,weighted_average_shares_q,dividends_per_common_share_q,gross_margin_q,ebitda_margin_q,ebit_margin_q,profit_margin_q,free_cash_flow_margin_q,ebitda_q,ebit_q,consolidated_income_q,revenue_t,revenue_growth_t,cost_of_revenue_t,gross_profit_t,research_and_development_(r&d)_expenses_t,"selling,_general_and_administrative_(sg&a)_expenses_t",operating_expenses_t,operating_income_t,interest_expense_t,earnings_before_tax_t,income_tax_expense_t,net_income_to_non-controlling_interests_t,net_income_from_discontinued_operations_t,net_income_t,preferred_dividends_income_statement_impact_t,net_income_common_t,eps_t,eps_diluted_t,weighted_average_shares_t,weighted_average_shares_diluted_t,dividends_per_common_share_t,gross_margin_t,ebitda_margin_t,ebit_margin_t,profit_margin_t,free_cash_flow_margin_t,ebitda_t,ebit_t,consolidated_income_t,book_value_per_share_q,tangible_book_value_per_share_q,fcf_per_share_q,interest_debt_per_share_q,cash_per_share_q,debt_to_equity_ratio_q,total_debt_to_total_assets_q,interest_coverage_q,current_ratio_q,income_quality_q,payout_ratio_q,intangible_assets_out_of_total_assets_q,"selling,_general_and_administrative_expense_of_revenue_q",research_and_development_expense_of_revenue_q,working_capital_q,tangible_asset_value_q,net_current_asset_value_q,invested_capital_q,average_receivables_q,average_payables_q,average_inventory_q,capex/operating_cf_q,share_based_compensation_of_revenue_q,net_debt/ebitda_q,capex/revenue_q,capex/deprecation_q,roe_t,roa_t,roic_t,return_on_sales_t,piotroski_f-score_t,asset_turnover_t,income_quality_t,average_days_of_payables_t,average_days_of_receivables_t,days_of_inventory_on_hand_t,account_receivables_turnover_t,account_payables_turnover_t,inventory_turnover_t,payout_ratio_t,ev/ebit_t,"selling,_general_and_administrative_expense_of_revenue_t",research_and_development_expense_of_revenue_t,invested_capital_average_t,average_equity_t,average_assets_t,fcf_per_share_t,sales_per_share_t,interest_coverage_t,return_on_tangible_assets_t,capex/operating_cf_t,share_based_compensation_of_revenue_t,capex/revenue_t,capex/deprecation_t,ticker,price,sma_50,market_cap
2011-06-30,0.1817,0.5921,0.2959,0.2308,0.2308,0.0117,0.135,0.1064,0.0,0.1991,0.0,0.0,-0.0366,0.0,0.113,0.5462,0.0536,61045000.0,0.1876,37982000.0,23063000.0,0.0,18276000.0,18276000.0,4787000.0,0.0,5187000.0,1232000.0,0.0,0.0,3955000.0,0.0,3955000.0,0.16,0.16,25413731.0,0.0,0.3778,0.115,0.085,0.065,-0.0934,6993000.0,5187000.0,3955000.0,227621000.0,0.2759,140591000.0,87030000.0,0.0,67553000.0,67553000.0,19477000.0,0.0,20155000.0,3052000.0,0.0,0.0,17103000.0,0.0,17103000.0,0.72,0.69,25413731.0,,0.0,0.3823,0.124,0.0885,0.075,0.0437,28225000.0,20155000.0,17103000.0,8.405,8.593,-0.224,0.0,2.7581,0.0,0.0,0.0,5.355,-0.6169,0.0,0.1148,0.2994,0.0,134348000.0,218378000.0,132083000.0,117438000.0,48992000.0,6080000.0,0.0,1.3357,0.0201,-13.9437,-0.0534,-1.8045,0.085,0.072,0.1029,0.089,6.0,0.959,1.1574,8.4555,85.6741,0.0,4.6461,37.4377,0.0,0.0,21.0,0.2968,0.0,123408750.0,202329250.0,237362250.0,0.391,8.957,0.0,0.1034,-0.4974,0.0154,-0.0433,-1.2202,VRTU,18.950001,18.884166777777786,481590227.863731
2011-03-31,0.1441,0.9066,0.459,0.4667,0.5,35.1751,0.1404,0.1103,0.0,0.3233,0.0,0.0,3.4417,0.0,0.0221,0.7563,0.0272,58294000.0,0.2193,36105000.0,22189000.0,0.0,16532000.0,16532000.0,5657000.0,0.0,5964000.0,738000.0,0.0,0.0,5226000.0,0.0,5226000.0,0.22,0.21,23783457.0,0.0,0.3806,0.136,0.1023,0.09,0.0725,7953000.0,5964000.0,5226000.0,217979000.0,0.3262,134496000.0,83483000.0,0.0,65697000.0,65697000.0,17786000.0,0.0,18227000.0,2027000.0,0.0,0.0,16200000.0,0.0,16200000.0,0.68,0.66,23783457.0,,0.0,0.383,0.122,0.0836,0.074,0.0466,26625000.0,18227000.0,16200000.0,8.718,9.144,0.178,0.0,2.1183,0.0,0.0,0.0,4.446,1.2252,0.0,0.1166,0.2836,0.0,123264000.0,217465000.0,120190000.0,131317000.0,43309000.0,7230500.0,0.0,-0.3395,0.0038,-12.0827,-0.0373,-1.093,0.083,0.07,0.0972,0.084,6.0,0.948,1.2201,12.88,82.6101,0.0,5.0331,30.1472,0.0,0.0,23.0,0.3014,0.0,122977250.0,194740000.0,230024750.0,0.427,9.165,0.0,0.1063,-0.4865,0.0145,-0.0441,-1.1452,VRTU,18.73,17.03138875,445464149.61
2010-12-31,0.1944,0.4207,0.4345,0.3846,0.4167,0.4749,0.1427,0.1091,0.0,0.4097,0.0,0.0,0.2489,0.0,0.1309,0.4663,0.0167,55606000.0,0.3337,34169000.0,21437000.0,0.0,16453000.0,16453000.0,4984000.0,0.0,4978000.0,772000.0,0.0,0.0,4206000.0,0.0,4206000.0,0.18,0.17,24225426.0,0.0,0.3855,0.129,0.0895,0.076,0.1266,7162000.0,4978000.0,4206000.0,207493000.0,0.3133,126804000.0,80689000.0,0.0,65339000.0,65339000.0,15350000.0,0.0,15390000.0,834000.0,0.0,0.0,14556000.0,0.0,14556000.0,0.62,0.59,24225426.0,,0.0,0.3889,0.114,0.0742,0.07,0.0202,23552000.0,15390000.0,14556000.0,8.143,8.333,0.291,0.0,1.8303,0.0,0.0,0.0,4.846,2.0925,0.0,0.1265,0.2959,0.0,117571000.0,201868000.0,114294000.0,126958000.0,39117000.0,5200500.0,0.0,-0.2002,0.0169,-12.5994,-0.0317,-0.8068,0.077,0.065,0.087,0.074,4.0,0.933,0.9302,10.2802,80.5103,0.0,5.3044,39.8987,0.0,0.0,23.0,0.3149,0.0,116674750.0,188354500.0,222448750.0,0.173,8.565,0.0,0.0997,-0.6907,0.0173,-0.0451,-1.1458,VRTU,16.360001,14.604000028571429,396327993.58542603
2010-09-30,0.2416,0.2025,0.2445,0.2308,0.25,-0.1526,0.1633,0.1065,0.0,0.564,0.0,0.0,-0.3926,0.0,0.2337,0.2745,0.023,52676000.0,0.4048,32335000.0,20341000.0,0.0,16292000.0,16292000.0,4049000.0,0.0,4026000.0,310000.0,0.0,0.0,3716000.0,0.0,3716000.0,0.16,0.15,24179009.0,0.0,0.3862,0.116,0.0764,0.071,0.0831,6117000.0,4026000.0,3716000.0,193579000.0,0.2005,116379000.0,77200000.0,0.0,63435000.0,63435000.0,13765000.0,0.0,13916000.0,634000.0,0.0,0.0,13282000.0,0.0,13282000.0,0.57,0.54,24179009.0,,0.0,0.3988,0.109,0.0719,0.069,0.0144,21061000.0,13916000.0,13282000.0,7.904,8.08,0.181,0.0,1.9057,0.0,0.0,0.0,4.431,1.8921,0.0,0.1334,0.3093,0.0,107612000.0,195368000.0,104649000.0,117922000.0,37093500.0,5441500.0,0.0,-0.3772,0.0211,-13.3569,-0.0503,-1.2683,0.073,0.062,0.0766,0.072,3.0,0.899,0.8061,12.7707,85.3261,0.0,5.2187,35.5746,0.0,0.0,14.0,0.3277,0.0,113124750.0,182777250.0,215233750.0,0.115,8.006,0.0,0.0981,-0.7399,0.0181,-0.0409,-1.1086,VRTU,9.69,8.785555555555556,234294597.20999998
2010-06-30,0.183,0.0973,0.1609,0.1818,0.1818,-1.597,0.1431,0.1507,0.0,0.4527,0.0,0.0,-2.5854,0.0,0.2253,0.0,-0.0253,51403000.0,0.3756,31887000.0,19516000.0,0.0,16420000.0,16420000.0,3096000.0,0.0,3258000.0,206000.0,0.0,0.0,3052000.0,0.0,3052000.0,0.13,0.13,24120913.0,0.0,0.3797,0.105,0.0634,0.059,-0.107,5392000.0,3258000.0,3052000.0,178400000.0,0.0634,105158000.0,73242000.0,0.0,60349000.0,60349000.0,12893000.0,0.0,13238000.0,686000.0,0.0,0.0,12552000.0,0.0,12552000.0,0.54,0.51,24120913.0,,0.0,0.4105,0.109,0.0742,0.07,0.0315,19452000.0,13238000.0,12552000.0,7.597,7.728,-0.228,0.0,1.6414,0.0,0.0,0.0,4.132,-0.809,0.0,0.1424,0.3194,0.0,97387000.0,186402000.0,94365000.0,115712000.0,37613500.0,5545500.0,0.0,1.2268,0.0174,-13.3522,-0.0589,-1.4194,0.071,0.061,0.0705,0.074,3.0,0.86,0.9538,14.0906,91.16,0.0,4.743,32.1702,0.0,0.0,13.0,0.3383,0.0,108623750.0,177207500.0,207321750.0,0.233,7.396,0.0,0.1021,-0.531,0.0182,-0.0356,-1.023,VRTU,9.33,9.119444444444444,225048118.29
2010-03-31,0.0754,-0.2517,-0.01,-0.0625,-0.0667,-0.9837,0.1543,0.1714,0.0,0.1561,0.0,0.0,-1.1746,0.0,0.1445,-0.1747,0.0171,47808000.0,0.1538,28413000.0,19395000.0,0.0,16174000.0,16174000.0,3221000.0,0.0,3128000.0,-454000.0,0.0,0.0,3582000.0,0.0,3582000.0,0.15,0.14,23153973.0,0.0,0.4057,0.102,0.0654,0.075,-0.0362,4881000.0,3128000.0,3582000.0,164365000.0,-0.0496,94142000.0,70223000.0,0.0,57330000.0,57330000.0,12893000.0,0.0,12949000.0,820000.0,0.0,0.0,12129000.0,0.0,12129000.0,0.52,0.5,23153973.0,,0.0,0.4272,0.111,0.0788,0.074,0.0887,18235000.0,12949000.0,12129000.0,7.852,7.951,-0.075,0.0,2.0332,0.0,0.0,0.0,3.989,0.0494,0.0,0.1472,0.3383,0.0,92367000.0,184086000.0,89191000.0,106107000.0,34766000.0,6134000.0,0.0,-10.7853,0.0137,-15.3444,-0.0399,-1.089,0.07,0.06,0.0732,0.079,4.0,0.82,1.5316,15.0317,82.7931,0.0,4.7278,26.7957,0.0,0.0,14.0,0.3488,0.0,104959500.0,172242500.0,200517750.0,0.63,7.099,0.0,0.1038,-0.2151,0.0193,-0.0243,-0.756,VRTU,10.31,9.383611111111115,238717461.63000003
2009-12-31,-0.0868,-0.5268,-0.5345,-0.5357,-0.5556,-0.3991,0.1178,0.1661,0.0,-0.0588,0.0,0.0,-0.3352,0.0,0.0189,-0.3676,0.015,41692000.0,-0.0723,23744000.0,17948000.0,0.0,14549000.0,14549000.0,3399000.0,0.0,3504000.0,572000.0,0.0,0.0,2932000.0,0.0,2932000.0,0.13,0.12,23828120.0,0.0,0.4305,0.112,0.084,0.07,0.1352,4671000.0,3504000.0,2932000.0,157994000.0,-0.1051,89131000.0,68863000.0,0.0,55288000.0,55288000.0,13575000.0,0.0,14001000.0,1836000.0,0.0,0.0,12165000.0,0.0,12165000.0,0.53,0.5,23828120.0,,0.0,0.4359,0.118,0.0886,0.077,0.166,18714000.0,14001000.0,12165000.0,7.342,8.33,0.237,0.0,2.5285,0.0,0.0,0.0,5.185,2.0351,0.0,0.0187,0.349,0.0,106604000.0,198478000.0,104777000.0,112758000.0,33480500.0,3675000.0,0.0,-0.0555,0.0204,-18.9923,-0.0079,-0.2836,0.074,0.063,0.0963,0.089,5.0,0.817,2.4075,10.5276,75.0034,0.0,4.719,42.9916,0.0,0.0,10.0,0.3499,0.0,102563250.0,164940500.0,193305250.0,1.101,6.631,0.0,0.096,-0.1043,0.0182,-0.0193,-0.6484,VRTU,9.06,9.074857142857146,215882767.20000002
2009-09-30,0.045,5.8327,1.304,1.1667,1.4,0.5257,0.0778,0.1456,0.0,-0.2201,0.0,0.0,4.0696,0.0,-0.119,3.611,0.0078,37497000.0,-0.1482,21114000.0,16383000.0,0.0,13206000.0,13206000.0,3177000.0,0.0,3348000.0,362000.0,0.0,0.0,2986000.0,0.0,2986000.0,0.13,0.12,23635292.0,0.0,0.4369,0.12,0.0893,0.08,0.1923,4508000.0,3348000.0,2986000.0,161242000.0,-0.0736,90673000.0,70569000.0,0.0,55018000.0,55018000.0,15551000.0,0.0,17902000.0,2371000.0,0.0,0.0,15531000.0,0.0,15531000.0,0.68,0.65,23635292.0,,0.0,0.4377,0.14,0.111,0.096,0.1803,22584000.0,17902000.0,15531000.0,7.143,8.2,0.305,0.0,2.9899,0.0,0.0,0.0,5.833,2.7786,0.0,0.0,0.3522,0.0,112204000.0,193800000.0,110458000.0,99918000.0,33017500.0,3632000.0,0.0,-0.1311,0.0226,-21.4734,-0.029,-0.9379,0.098,0.083,0.1317,0.111,6.0,0.858,2.1409,9.3037,65.4973,0.0,4.8835,44.3948,0.0,0.0,9.0,0.3412,0.0,101475750.0,158153750.0,187978000.0,1.23,6.822,0.0,0.1175,-0.1256,0.0177,-0.0259,-0.8921,VRTU,9.49,9.846388888888889,224298921.08
2009-06-30,0.1397,2.7535,2.1112,1.75,2.6667,7.4224,0.0645,0.0032,0.0,-0.1519,0.0,0.0,1.7907,0.0,-0.0735,280.4545,0.0732,37368000.0,-0.1216,20871000.0,16497000.0,0.0,13401000.0,13401000.0,3096000.0,0.0,2969000.0,340000.0,0.0,0.0,2629000.0,0.0,2629000.0,0.11,0.11,24746321.0,0.0,0.4415,0.112,0.0795,0.07,0.0928,4175000.0,2969000.0,2629000.0,167767000.0,-0.0148,97903000.0,69864000.0,0.0,56801000.0,56801000.0,13063000.0,0.0,15044000.0,1203000.0,0.0,0.0,13841000.0,0.0,13841000.0,0.61,0.58,24746321.0,,0.0,0.4164,0.117,0.0897,0.083,0.1388,19628000.0,15044000.0,13841000.0,6.602,7.684,0.14,0.0,2.6015,0.0,0.0,0.0,5.213,1.5732,0.0,0.0,0.3586,0.0,104118000.0,190146000.0,102068000.0,101055000.0,33418000.0,3794500.0,0.0,-0.1615,0.0219,-20.6481,-0.0179,-0.5539,0.091,0.075,0.1031,0.09,3.0,0.909,2.1957,9.1464,66.7289,0.0,5.0203,44.2132,0.0,0.0,9.0,0.3386,0.0,103541000.0,152504500.0,184480750.0,0.941,6.779,0.0,0.1114,-0.2338,0.0187,-0.0424,-1.55,VRTU,8.03,7.285833333333334,198712957.63
2009-03-31,-0.1043,-0.3833,-0.312,-0.3043,-0.2857,4.4474,0.0346,-0.0809,0.0,-0.172,0.0,0.0,2.5429,0.0,-0.0268,-0.3049,0.0653,41437000.0,-0.08,23402000.0,18035000.0,0.0,14132000.0,14132000.0,3903000.0,0.0,4180000.0,562000.0,0.0,0.0,3618000.0,0.0,3618000.0,0.16,0.15,22763759.0,0.0,0.4352,0.129,0.1009,0.087,0.2394,5360000.0,4180000.0,3618000.0,172942000.0,0.0469,105100000.0,67842000.0,0.0,57864000.0,57864000.0,9978000.0,0.0,12866000.0,809000.0,0.0,0.0,12057000.0,0.0,12057000.0,0.53,0.5,22763759.0,,0.0,0.3923,0.1,0.0744,0.07,0.0892,17272000.0,12866000.0,12057000.0,6.703,8.216,0.436,0.0,2.6001,0.0,0.0,0.0,4.028,3.0091,0.0,0.0,0.341,0.0,94823000.0,187023000.0,91700000.0,96522000.0,35599000.0,4612500.0,0.0,-0.089,0.0085,-15.3955,-0.0234,-0.8212,0.081,0.066,0.0852,0.074,3.0,0.952,2.1242,11.6058,68.0626,0.0,4.8581,37.4942,0.0,0.0,8.0,0.3346,0.0,106816250.0,149594500.0,181598500.0,0.678,7.597,0.0,0.1053,-0.3974,0.0195,-0.0589,-2.3103,VRTU,6.2,6.398055555555556,141135305.8
2008-12-31,0.0264,0.0635,0.198,0.2174,0.2857,-0.1282,0.0589,-0.0459,0.0,0.0583,0.0,0.0,0.1734,0.0,0.0751,-0.0839,0.028,44940000.0,0.0585,25286000.0,19654000.0,0.0,14279000.0,14279000.0,5375000.0,0.0,7405000.0,1107000.0,0.0,0.0,6298000.0,0.0,6298000.0,0.28,0.27,23476786.0,0.0,0.4373,0.19,0.1648,0.14,0.1887,8541000.0,7405000.0,6298000.0,176545000.0,0.1358,106602000.0,69943000.0,0.0,58253000.0,58253000.0,11690000.0,0.0,15464000.0,1766000.0,0.0,0.0,13698000.0,0.0,13698000.0,0.61,0.56,23476786.0,,0.0,0.3962,0.112,0.0876,0.078,-0.0052,19752000.0,15464000.0,13698000.0,6.296,7.707,0.361,0.0,1.8428,0.0,0.0,0.0,3.987,1.5767,0.0,0.0,0.3177,0.0,87424000.0,180943000.0,83562000.0,108408000.0,33545500.0,2414500.0,0.0,-0.1462,0.0184,-8.2748,-0.0323,-1.2782,0.091,0.076,0.0902,0.088,2.0,0.981,0.8444,5.7744,71.3171,0.0,5.2629,73.1187,0.0,0.0,6.0,0.33,0.0,110706500.0,150406500.0,180035250.0,-0.039,7.52,0.0,0.1278,-1.079,0.0193,-0.0707,-2.9104,VRTU,5.64,4.9465714285714295,132409073.03999999
2008-09-30,-0.0895,-0.9111,-0.7162,-0.7143,-0.75,-0.3599,0.0947,-0.0138,0.0,0.0494,0.0,0.0,-0.7043,0.0,0.1982,-0.8537,0.0272,44022000.0,0.0935,28344000.0,15678000.0,0.0,14989000.0,14989000.0,689000.0,0.0,490000.0,-806000.0,0.0,0.0,1296000.0,0.0,1296000.0,0.06,0.05,23453111.0,0.0,0.3561,0.035,0.0111,0.029,0.0323,1552000.0,490000.0,1296000.0,174060000.0,0.1869,104623000.0,69437000.0,0.0,57255000.0,57255000.0,12182000.0,0.0,15022000.0,2365000.0,0.0,0.0,12657000.0,0.0,12657000.0,0.56,0.5,23453111.0,,0.0,0.3989,0.11,0.0863,0.073,-0.0124,19175000.0,15022000.0,12657000.0,6.235,7.667,0.061,0.0,1.7989,0.0,0.0,0.0,4.205,4.196,0.0,0.0,0.3405,0.0,94365000.0,179811000.0,90237000.0,108179000.0,36227500.0,2587000.0,0.0,-0.7385,0.0259,-47.8125,-0.0912,-3.7815,0.084,0.071,0.1,0.086,3.0,0.981,1.0292,6.6139,77.8,0.0,4.8046,67.2826,0.0,0.0,7.0,0.3289,0.0,109979000.0,151134000.0,177520250.0,-0.092,7.422,0.0,0.1106,-1.1664,0.0187,-0.0873,-3.6583,VRTU,6.51,7.212222222222222,152679752.60999998
